task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
HumanEval/46,edit,HumanEval/124,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/155,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/155,0.70,1.00,1.00,0.70
HumanEval/36,edit,HumanEval/155,0.20,0.78,1.00,0.20
HumanEval/157,edit,HumanEval/155,0.60,1.00,1.00,0.60
HumanEval/84,edit,HumanEval/155,1.00,1.00,1.00,1.00
HumanEval/124,edit,HumanEval/155,0.40,0.98,1.00,0.40
HumanEval/116,edit,HumanEval/155,0.90,1.00,1.00,0.90
HumanEval/19,edit,HumanEval/155,0.00,0.00,0.00,0.00
HumanEval/117,edit,HumanEval/155,0.30,0.92,1.00,0.30
HumanEval/147,edit,HumanEval/155,0.40,0.98,1.00,0.40
HumanEval/110,edit,HumanEval/155,0.30,0.92,1.00,0.30
HumanEval/46,edit,HumanEval/155,0.50,1.00,1.00,0.50
HumanEval/116,edit,HumanEval/116,0.50,1.00,1.00,0.50
HumanEval/104,edit,HumanEval/116,0.40,0.98,1.00,0.40
HumanEval/36,edit,HumanEval/116,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/116,0.60,1.00,1.00,0.60
HumanEval/84,edit,HumanEval/116,0.70,1.00,1.00,0.70
HumanEval/124,edit,HumanEval/116,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/116,0.00,0.00,0.00,0.00
HumanEval/19,edit,HumanEval/116,0.00,0.00,0.00,0.00
HumanEval/117,edit,HumanEval/116,0.10,0.50,1.00,0.10
HumanEval/147,edit,HumanEval/116,0.20,0.78,1.00,0.20
HumanEval/110,edit,HumanEval/116,0.00,0.00,0.00,0.00
HumanEval/46,edit,HumanEval/116,0.70,1.00,1.00,0.70
HumanEval/19,edit,HumanEval/19,0.00,0.00,0.00,0.00
HumanEval/104,edit,HumanEval/19,0.30,0.92,1.00,0.30
HumanEval/36,edit,HumanEval/19,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/19,0.40,0.98,1.00,0.40
HumanEval/84,edit,HumanEval/19,0.80,1.00,1.00,0.80
HumanEval/124,edit,HumanEval/19,0.20,0.78,1.00,0.20
HumanEval/155,edit,HumanEval/19,0.10,0.50,1.00,0.10
HumanEval/116,edit,HumanEval/19,0.50,1.00,1.00,0.50
HumanEval/117,edit,HumanEval/19,0.40,0.98,1.00,0.40
HumanEval/147,edit,HumanEval/19,0.20,0.78,1.00,0.20
HumanEval/110,edit,HumanEval/19,0.00,0.00,0.00,0.00
HumanEval/46,edit,HumanEval/19,0.20,0.78,1.00,0.20
HumanEval/117,edit,HumanEval/117,0.20,0.78,1.00,0.20
HumanEval/104,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/117,0.80,1.00,1.00,0.80
HumanEval/84,edit,HumanEval/117,0.60,1.00,1.00,0.60
HumanEval/124,edit,HumanEval/117,0.20,0.78,1.00,0.20
HumanEval/155,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/116,edit,HumanEval/117,0.60,1.00,1.00,0.60
HumanEval/19,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/147,edit,HumanEval/117,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/46,edit,HumanEval/117,0.20,0.78,1.00,0.20
HumanEval/147,edit,HumanEval/147,0.40,0.98,1.00,0.40
HumanEval/104,edit,HumanEval/147,0.10,0.50,1.00,0.10
HumanEval/36,edit,HumanEval/147,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/147,0.60,1.00,1.00,0.60
HumanEval/84,edit,HumanEval/147,0.80,1.00,1.00,0.80
HumanEval/124,edit,HumanEval/147,0.40,0.98,1.00,0.40
HumanEval/155,edit,HumanEval/147,0.10,0.50,1.00,0.10
HumanEval/116,edit,HumanEval/147,0.50,1.00,1.00,0.50
HumanEval/19,edit,HumanEval/147,0.00,0.00,0.00,0.00
HumanEval/117,edit,HumanEval/147,0.40,0.98,1.00,0.40
HumanEval/110,edit,HumanEval/147,0.00,0.00,0.00,0.00
HumanEval/46,edit,HumanEval/147,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/110,0.30,0.92,1.00,0.30
HumanEval/104,edit,HumanEval/110,0.80,1.00,1.00,0.80
HumanEval/36,edit,HumanEval/110,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/110,0.60,1.00,1.00,0.60
HumanEval/84,edit,HumanEval/110,0.80,1.00,1.00,0.80
HumanEval/124,edit,HumanEval/110,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/110,0.00,0.00,0.00,0.00
HumanEval/116,edit,HumanEval/110,0.70,1.00,1.00,0.70
HumanEval/19,edit,HumanEval/110,0.00,0.00,0.00,0.00
HumanEval/117,edit,HumanEval/110,0.00,0.00,0.00,0.00
HumanEval/147,edit,HumanEval/110,0.30,0.92,1.00,0.30
HumanEval/46,edit,HumanEval/110,0.40,0.98,1.00,0.40
HumanEval/46,edit,HumanEval/46,1.00,1.00,1.00,1.00
HumanEval/104,edit,HumanEval/46,0.40,0.98,1.00,0.40
HumanEval/36,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/46,0.40,0.98,1.00,0.40
HumanEval/84,edit,HumanEval/46,0.60,1.00,1.00,0.60
HumanEval/124,edit,HumanEval/46,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/46,0.10,0.50,1.00,0.10
HumanEval/116,edit,HumanEval/46,0.90,1.00,1.00,0.90
HumanEval/19,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/117,edit,HumanEval/46,0.10,0.50,1.00,0.10
HumanEval/147,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/46,0.10,0.50,1.00,0.10
