task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
737,edit,555,0.90,1.00,1.00,0.90
764,edit,555,0.30,0.92,1.00,0.30
783,edit,555,0.70,1.00,1.00,0.70
585,edit,585,0.50,1.00,1.00,0.50
84,edit,585,0.10,0.50,1.00,0.10
252,edit,585,0.80,1.00,1.00,0.80
397,edit,585,0.50,1.00,1.00,0.50
460,edit,585,0.20,0.78,1.00,0.20
470,edit,585,0.40,0.98,1.00,0.40
555,edit,585,0.40,0.98,1.00,0.40
593,edit,585,0.20,0.78,1.00,0.20
724,edit,585,0.20,0.78,1.00,0.20
737,edit,585,1.00,1.00,1.00,1.00
764,edit,585,0.40,0.98,1.00,0.40
783,edit,585,0.30,0.92,1.00,0.30
593,edit,593,0.40,0.98,1.00,0.40
84,edit,593,0.60,1.00,1.00,0.60
252,edit,593,0.70,1.00,1.00,0.70
397,edit,593,0.50,1.00,1.00,0.50
460,edit,593,0.80,1.00,1.00,0.80
470,edit,593,0.80,1.00,1.00,0.80
555,edit,593,0.40,0.98,1.00,0.40
585,edit,593,0.30,0.92,1.00,0.30
724,edit,593,0.30,0.92,1.00,0.30
737,edit,593,0.90,1.00,1.00,0.90
764,edit,593,0.40,0.98,1.00,0.40
783,edit,593,0.50,1.00,1.00,0.50
724,edit,724,0.60,1.00,1.00,0.60
84,edit,724,0.00,0.00,0.00,0.00
252,edit,724,0.60,1.00,1.00,0.60
397,edit,724,0.40,0.98,1.00,0.40
460,edit,724,0.30,0.92,1.00,0.30
470,edit,724,0.20,0.78,1.00,0.20
555,edit,724,0.20,0.78,1.00,0.20
585,edit,724,0.50,1.00,1.00,0.50
593,edit,724,0.50,1.00,1.00,0.50
737,edit,724,1.00,1.00,1.00,1.00
764,edit,724,0.40,0.98,1.00,0.40
783,edit,724,0.10,0.50,1.00,0.10
737,edit,737,1.00,1.00,1.00,1.00
84,edit,737,0.10,0.50,1.00,0.10
252,edit,737,0.30,0.92,1.00,0.30
397,edit,737,0.60,1.00,1.00,0.60
460,edit,737,0.30,0.92,1.00,0.30
470,edit,737,0.30,0.92,1.00,0.30
555,edit,737,0.30,0.92,1.00,0.30
585,edit,737,0.40,0.98,1.00,0.40
593,edit,737,0.10,0.50,1.00,0.10
724,edit,737,0.60,1.00,1.00,0.60
764,edit,737,0.50,1.00,1.00,0.50
783,edit,737,0.60,1.00,1.00,0.60
764,edit,764,0.00,0.00,0.00,0.00
84,edit,764,0.00,0.00,0.00,0.00
252,edit,764,0.50,1.00,1.00,0.50
397,edit,764,0.40,0.98,1.00,0.40
460,edit,764,0.60,1.00,1.00,0.60
470,edit,764,0.20,0.78,1.00,0.20
555,edit,764,0.10,0.50,1.00,0.10
585,edit,764,0.50,1.00,1.00,0.50
593,edit,764,0.10,0.50,1.00,0.10
724,edit,764,0.20,0.78,1.00,0.20
737,edit,764,1.00,1.00,1.00,1.00
783,edit,764,0.20,0.78,1.00,0.20
783,edit,783,0.30,0.92,1.00,0.30
84,edit,783,0.10,0.50,1.00,0.10
252,edit,783,0.60,1.00,1.00,0.60
397,edit,783,0.30,0.92,1.00,0.30
460,edit,783,0.40,0.98,1.00,0.40
470,edit,783,0.10,0.50,1.00,0.10
555,edit,783,0.20,0.78,1.00,0.20
585,edit,783,0.30,0.92,1.00,0.30
593,edit,783,0.30,0.92,1.00,0.30
724,edit,783,0.50,1.00,1.00,0.50
737,edit,783,0.90,1.00,1.00,0.90
764,edit,783,0.10,0.50,1.00,0.10
