task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
HumanEval/36,edit,HumanEval/84,0.00,0.00,0.00,0.00
HumanEval/2,edit,HumanEval/84,0.70,1.00,1.00,0.70
HumanEval/110,edit,HumanEval/84,0.10,0.50,1.00,0.10
HumanEval/153,edit,HumanEval/84,1.00,1.00,1.00,1.00
HumanEval/36,edit,HumanEval/36,0.00,0.00,0.00,0.00
HumanEval/147,edit,HumanEval/36,0.20,0.78,1.00,0.20
HumanEval/159,edit,HumanEval/36,0.40,0.98,1.00,0.40
HumanEval/144,edit,HumanEval/36,0.40,0.98,1.00,0.40
HumanEval/19,edit,HumanEval/36,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/36,0.00,0.00,0.00,0.00
HumanEval/18,edit,HumanEval/36,0.20,0.78,1.00,0.20
HumanEval/155,edit,HumanEval/36,0.10,0.50,1.00,0.10
HumanEval/156,edit,HumanEval/36,0.70,1.00,1.00,0.70
HumanEval/10,edit,HumanEval/36,0.20,0.78,1.00,0.20
HumanEval/84,edit,HumanEval/36,0.50,1.00,1.00,0.50
HumanEval/2,edit,HumanEval/36,0.80,1.00,1.00,0.80
HumanEval/110,edit,HumanEval/36,0.50,1.00,1.00,0.50
HumanEval/153,edit,HumanEval/36,1.00,1.00,1.00,1.00
HumanEval/2,edit,HumanEval/2,0.50,1.00,1.00,0.50
HumanEval/147,edit,HumanEval/2,0.30,0.92,1.00,0.30
HumanEval/159,edit,HumanEval/2,0.10,0.50,1.00,0.10
HumanEval/144,edit,HumanEval/2,0.30,0.92,1.00,0.30
HumanEval/19,edit,HumanEval/2,0.00,0.00,0.00,0.00
HumanEval/135,edit,HumanEval/2,0.20,0.78,1.00,0.20
HumanEval/18,edit,HumanEval/2,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/2,0.20,0.78,1.00,0.20
HumanEval/156,edit,HumanEval/2,0.70,1.00,1.00,0.70
HumanEval/10,edit,HumanEval/2,0.20,0.78,1.00,0.20
HumanEval/84,edit,HumanEval/2,0.70,1.00,1.00,0.70
HumanEval/36,edit,HumanEval/2,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/2,0.10,0.50,1.00,0.10
HumanEval/153,edit,HumanEval/2,1.00,1.00,1.00,1.00
HumanEval/110,edit,HumanEval/110,0.10,0.50,1.00,0.10
HumanEval/147,edit,HumanEval/110,0.30,0.92,1.00,0.30
HumanEval/159,edit,HumanEval/110,0.30,0.92,1.00,0.30
HumanEval/144,edit,HumanEval/110,0.60,1.00,1.00,0.60
HumanEval/19,edit,HumanEval/110,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/110,0.10,0.50,1.00,0.10
HumanEval/18,edit,HumanEval/110,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/110,0.10,0.50,1.00,0.10
HumanEval/156,edit,HumanEval/110,0.40,0.98,1.00,0.40
HumanEval/10,edit,HumanEval/110,0.30,0.92,1.00,0.30
HumanEval/84,edit,HumanEval/110,0.60,1.00,1.00,0.60
HumanEval/36,edit,HumanEval/110,0.00,0.00,0.00,0.00
HumanEval/2,edit,HumanEval/110,0.80,1.00,1.00,0.80
HumanEval/153,edit,HumanEval/110,1.00,1.00,1.00,1.00
HumanEval/153,edit,HumanEval/153,0.90,1.00,1.00,0.90
HumanEval/147,edit,HumanEval/153,0.50,1.00,1.00,0.50
HumanEval/159,edit,HumanEval/153,0.10,0.50,1.00,0.10
HumanEval/144,edit,HumanEval/153,0.20,0.78,1.00,0.20
HumanEval/19,edit,HumanEval/153,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/153,0.00,0.00,0.00,0.00
HumanEval/18,edit,HumanEval/153,0.40,0.98,1.00,0.40
HumanEval/155,edit,HumanEval/153,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/153,0.60,1.00,1.00,0.60
HumanEval/10,edit,HumanEval/153,0.20,0.78,1.00,0.20
HumanEval/84,edit,HumanEval/153,0.60,1.00,1.00,0.60
HumanEval/36,edit,HumanEval/153,0.00,0.00,0.00,0.00
HumanEval/2,edit,HumanEval/153,0.80,1.00,1.00,0.80
HumanEval/110,edit,HumanEval/153,0.00,0.00,0.00,0.00
