task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
HumanEval/104,edit,HumanEval/98,0.20,0.78,1.00,0.20
HumanEval/156,edit,HumanEval/156,0.70,1.00,1.00,0.70
HumanEval/135,edit,HumanEval/156,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/156,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/156,0.00,0.00,0.00,0.00
HumanEval/147,edit,HumanEval/156,0.20,0.78,1.00,0.20
HumanEval/98,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/2,edit,HumanEval/156,1.00,1.00,1.00,1.00
HumanEval/97,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/138,edit,HumanEval/156,1.00,1.00,1.00,1.00
HumanEval/104,edit,HumanEval/156,0.20,0.78,1.00,0.20
HumanEval/2,edit,HumanEval/2,1.00,1.00,1.00,1.00
HumanEval/135,edit,HumanEval/2,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/2,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/2,0.10,0.50,1.00,0.10
HumanEval/147,edit,HumanEval/2,0.30,0.92,1.00,0.30
HumanEval/98,edit,HumanEval/2,0.50,1.00,1.00,0.50
HumanEval/156,edit,HumanEval/2,0.60,1.00,1.00,0.60
HumanEval/97,edit,HumanEval/2,0.30,0.92,1.00,0.30
HumanEval/138,edit,HumanEval/2,0.90,1.00,1.00,0.90
HumanEval/104,edit,HumanEval/2,0.50,1.00,1.00,0.50
HumanEval/97,edit,HumanEval/97,0.30,0.92,1.00,0.30
HumanEval/135,edit,HumanEval/97,0.20,0.78,1.00,0.20
HumanEval/110,edit,HumanEval/97,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/97,0.00,0.00,0.00,0.00
HumanEval/147,edit,HumanEval/97,0.00,0.00,0.00,0.00
HumanEval/98,edit,HumanEval/97,0.60,1.00,1.00,0.60
HumanEval/156,edit,HumanEval/97,0.90,1.00,1.00,0.90
HumanEval/2,edit,HumanEval/97,1.00,1.00,1.00,1.00
HumanEval/138,edit,HumanEval/97,0.70,1.00,1.00,0.70
HumanEval/104,edit,HumanEval/97,0.20,0.78,1.00,0.20
HumanEval/138,edit,HumanEval/138,0.90,1.00,1.00,0.90
HumanEval/135,edit,HumanEval/138,0.20,0.78,1.00,0.20
HumanEval/110,edit,HumanEval/138,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/138,0.00,0.00,0.00,0.00
HumanEval/147,edit,HumanEval/138,0.20,0.78,1.00,0.20
HumanEval/98,edit,HumanEval/138,0.70,1.00,1.00,0.70
HumanEval/156,edit,HumanEval/138,0.60,1.00,1.00,0.60
HumanEval/2,edit,HumanEval/138,1.00,1.00,1.00,1.00
HumanEval/97,edit,HumanEval/138,0.20,0.78,1.00,0.20
HumanEval/104,edit,HumanEval/138,0.10,0.50,1.00,0.10
HumanEval/104,edit,HumanEval/104,0.30,0.92,1.00,0.30
HumanEval/135,edit,HumanEval/104,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/104,0.10,0.50,1.00,0.10
HumanEval/147,edit,HumanEval/104,0.10,0.50,1.00,0.10
HumanEval/98,edit,HumanEval/104,0.70,1.00,1.00,0.70
HumanEval/156,edit,HumanEval/104,0.50,1.00,1.00,0.50
HumanEval/2,edit,HumanEval/104,1.00,1.00,1.00,1.00
HumanEval/97,edit,HumanEval/104,0.60,1.00,1.00,0.60
HumanEval/138,edit,HumanEval/104,0.80,1.00,1.00,0.80
