task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
84,edit,750,0.00,0.00,0.00,0.00
111,edit,750,0.90,1.00,1.00,0.90
249,edit,750,0.40,0.98,1.00,0.40
270,edit,750,0.10,0.50,1.00,0.10
389,edit,750,0.50,1.00,1.00,0.50
428,edit,750,0.60,1.00,1.00,0.60
453,edit,750,0.00,0.00,0.00,0.00
556,edit,750,0.00,0.00,0.00,0.00
598,edit,750,0.60,1.00,1.00,0.60
724,edit,750,0.20,0.78,1.00,0.20
746,edit,750,0.70,1.00,1.00,0.70
780,edit,750,0.20,0.78,1.00,0.20
780,edit,780,0.40,0.98,1.00,0.40
84,edit,780,0.00,0.00,0.00,0.00
111,edit,780,0.80,1.00,1.00,0.80
249,edit,780,0.70,1.00,1.00,0.70
270,edit,780,0.00,0.00,0.00,0.00
389,edit,780,0.10,0.50,1.00,0.10
428,edit,780,0.90,1.00,1.00,0.90
453,edit,780,0.00,0.00,0.00,0.00
556,edit,780,0.00,0.00,0.00,0.00
598,edit,780,0.60,1.00,1.00,0.60
724,edit,780,0.10,0.50,1.00,0.10
746,edit,780,0.90,1.00,1.00,0.90
750,edit,780,0.10,0.50,1.00,0.10
