task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
783,edit,749,0.00,0.00,0.00,0.00
806,edit,749,0.40,0.98,1.00,0.40
783,edit,783,0.40,0.98,1.00,0.40
71,edit,783,0.40,0.98,1.00,0.40
89,edit,783,0.00,0.00,0.00,0.00
92,edit,783,0.70,1.00,1.00,0.70
101,edit,783,0.40,0.98,1.00,0.40
222,edit,783,0.80,1.00,1.00,0.80
268,edit,783,0.10,0.50,1.00,0.10
294,edit,783,0.20,0.78,1.00,0.20
301,edit,783,0.30,0.92,1.00,0.30
407,edit,783,0.00,0.00,0.00,0.00
434,edit,783,0.10,0.50,1.00,0.10
453,edit,783,0.00,0.00,0.00,0.00
454,edit,783,0.50,1.00,1.00,0.50
610,edit,783,0.30,0.92,1.00,0.30
614,edit,783,0.90,1.00,1.00,0.90
749,edit,783,0.00,0.00,0.00,0.00
806,edit,783,0.20,0.78,1.00,0.20
806,edit,806,0.50,1.00,1.00,0.50
71,edit,806,0.70,1.00,1.00,0.70
89,edit,806,0.00,0.00,0.00,0.00
92,edit,806,0.40,0.98,1.00,0.40
101,edit,806,0.20,0.78,1.00,0.20
222,edit,806,1.00,1.00,1.00,1.00
268,edit,806,0.20,0.78,1.00,0.20
294,edit,806,0.40,0.98,1.00,0.40
301,edit,806,0.30,0.92,1.00,0.30
407,edit,806,0.20,0.78,1.00,0.20
434,edit,806,0.20,0.78,1.00,0.20
453,edit,806,0.10,0.50,1.00,0.10
454,edit,806,0.40,0.98,1.00,0.40
610,edit,806,0.30,0.92,1.00,0.30
614,edit,806,0.90,1.00,1.00,0.90
749,edit,806,0.00,0.00,0.00,0.00
783,edit,806,0.00,0.00,0.00,0.00
