task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
573,edit,573,0.60,1.00,1.00,0.60
69,edit,573,0.30,0.92,1.00,0.30
102,edit,573,0.90,1.00,1.00,0.90
111,edit,573,0.90,1.00,1.00,0.90
162,edit,573,0.70,1.00,1.00,0.70
165,edit,573,0.40,0.98,1.00,0.40
249,edit,573,0.50,1.00,1.00,0.50
446,edit,573,0.60,1.00,1.00,0.60
593,edit,573,0.30,0.92,1.00,0.30
737,edit,573,0.70,1.00,1.00,0.70
767,edit,573,0.80,1.00,1.00,0.80
777,edit,573,0.70,1.00,1.00,0.70
783,edit,573,0.20,0.78,1.00,0.20
593,edit,593,0.40,0.98,1.00,0.40
69,edit,593,0.00,0.00,0.00,0.00
102,edit,593,0.80,1.00,1.00,0.80
111,edit,593,0.70,1.00,1.00,0.70
162,edit,593,1.00,1.00,1.00,1.00
165,edit,593,0.60,1.00,1.00,0.60
249,edit,593,0.40,0.98,1.00,0.40
446,edit,593,0.70,1.00,1.00,0.70
573,edit,593,0.20,0.78,1.00,0.20
737,edit,593,0.90,1.00,1.00,0.90
767,edit,593,0.80,1.00,1.00,0.80
777,edit,593,0.30,0.92,1.00,0.30
783,edit,593,0.30,0.92,1.00,0.30
737,edit,737,0.70,1.00,1.00,0.70
69,edit,737,0.20,0.78,1.00,0.20
102,edit,737,1.00,1.00,1.00,1.00
111,edit,737,0.70,1.00,1.00,0.70
162,edit,737,1.00,1.00,1.00,1.00
165,edit,737,0.30,0.92,1.00,0.30
249,edit,737,0.70,1.00,1.00,0.70
446,edit,737,0.60,1.00,1.00,0.60
573,edit,737,0.60,1.00,1.00,0.60
593,edit,737,0.30,0.92,1.00,0.30
767,edit,737,0.90,1.00,1.00,0.90
777,edit,737,0.70,1.00,1.00,0.70
783,edit,737,0.30,0.92,1.00,0.30
767,edit,767,0.90,1.00,1.00,0.90
69,edit,767,0.00,0.00,0.00,0.00
102,edit,767,0.80,1.00,1.00,0.80
111,edit,767,0.70,1.00,1.00,0.70
162,edit,767,0.90,1.00,1.00,0.90
165,edit,767,0.40,0.98,1.00,0.40
249,edit,767,0.90,1.00,1.00,0.90
446,edit,767,0.50,1.00,1.00,0.50
573,edit,767,0.50,1.00,1.00,0.50
593,edit,767,0.30,0.92,1.00,0.30
737,edit,767,0.70,1.00,1.00,0.70
777,edit,767,0.40,0.98,1.00,0.40
783,edit,767,0.20,0.78,1.00,0.20
777,edit,777,0.50,1.00,1.00,0.50
69,edit,777,0.00,0.00,0.00,0.00
102,edit,777,0.70,1.00,1.00,0.70
111,edit,777,0.40,0.98,1.00,0.40
162,edit,777,1.00,1.00,1.00,1.00
165,edit,777,0.40,0.98,1.00,0.40
249,edit,777,0.50,1.00,1.00,0.50
446,edit,777,0.40,0.98,1.00,0.40
573,edit,777,0.50,1.00,1.00,0.50
593,edit,777,0.00,0.00,0.00,0.00
737,edit,777,0.70,1.00,1.00,0.70
767,edit,777,0.90,1.00,1.00,0.90
783,edit,777,0.30,0.92,1.00,0.30
783,edit,783,0.50,1.00,1.00,0.50
69,edit,783,0.00,0.00,0.00,0.00
102,edit,783,1.00,1.00,1.00,1.00
111,edit,783,0.40,0.98,1.00,0.40
162,edit,783,1.00,1.00,1.00,1.00
165,edit,783,0.30,0.92,1.00,0.30
249,edit,783,0.60,1.00,1.00,0.60
446,edit,783,0.50,1.00,1.00,0.50
573,edit,783,0.30,0.92,1.00,0.30
593,edit,783,0.20,0.78,1.00,0.20
737,edit,783,0.90,1.00,1.00,0.90
767,edit,783,0.90,1.00,1.00,0.90
777,edit,783,0.40,0.98,1.00,0.40
