task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
454,edit,167,0.90,1.00,1.00,0.90
569,edit,167,0.10,0.50,1.00,0.10
610,edit,167,0.60,1.00,1.00,0.60
614,edit,167,0.90,1.00,1.00,0.90
643,edit,167,0.00,0.00,0.00,0.00
644,edit,167,0.30,0.92,1.00,0.30
171,edit,171,0.90,1.00,1.00,0.90
62,edit,171,0.50,1.00,1.00,0.50
89,edit,171,0.10,0.50,1.00,0.10
106,edit,171,0.40,0.98,1.00,0.40
166,edit,171,0.10,0.50,1.00,0.10
167,edit,171,0.60,1.00,1.00,0.60
265,edit,171,0.70,1.00,1.00,0.70
299,edit,171,0.70,1.00,1.00,0.70
301,edit,171,0.60,1.00,1.00,0.60
389,edit,171,0.50,1.00,1.00,0.50
454,edit,171,0.90,1.00,1.00,0.90
569,edit,171,0.10,0.50,1.00,0.10
610,edit,171,0.60,1.00,1.00,0.60
614,edit,171,0.90,1.00,1.00,0.90
643,edit,171,0.00,0.00,0.00,0.00
644,edit,171,0.40,0.98,1.00,0.40
265,edit,265,0.80,1.00,1.00,0.80
62,edit,265,0.60,1.00,1.00,0.60
89,edit,265,0.20,0.78,1.00,0.20
106,edit,265,0.80,1.00,1.00,0.80
166,edit,265,0.20,0.78,1.00,0.20
167,edit,265,0.40,0.98,1.00,0.40
171,edit,265,0.80,1.00,1.00,0.80
299,edit,265,0.70,1.00,1.00,0.70
301,edit,265,0.80,1.00,1.00,0.80
389,edit,265,0.30,0.92,1.00,0.30
454,edit,265,1.00,1.00,1.00,1.00
569,edit,265,0.40,0.98,1.00,0.40
610,edit,265,0.30,0.92,1.00,0.30
614,edit,265,1.00,1.00,1.00,1.00
643,edit,265,0.00,0.00,0.00,0.00
644,edit,265,0.10,0.50,1.00,0.10
299,edit,299,0.80,1.00,1.00,0.80
62,edit,299,0.90,1.00,1.00,0.90
89,edit,299,0.40,0.98,1.00,0.40
106,edit,299,0.50,1.00,1.00,0.50
166,edit,299,0.40,0.98,1.00,0.40
167,edit,299,0.30,0.92,1.00,0.30
171,edit,299,0.60,1.00,1.00,0.60
265,edit,299,0.70,1.00,1.00,0.70
301,edit,299,0.60,1.00,1.00,0.60
389,edit,299,0.60,1.00,1.00,0.60
454,edit,299,0.70,1.00,1.00,0.70
569,edit,299,0.00,0.00,0.00,0.00
610,edit,299,0.30,0.92,1.00,0.30
614,edit,299,1.00,1.00,1.00,1.00
643,edit,299,0.00,0.00,0.00,0.00
644,edit,299,0.20,0.78,1.00,0.20
301,edit,301,0.30,0.92,1.00,0.30
62,edit,301,0.60,1.00,1.00,0.60
89,edit,301,0.50,1.00,1.00,0.50
106,edit,301,0.40,0.98,1.00,0.40
166,edit,301,0.30,0.92,1.00,0.30
167,edit,301,0.60,1.00,1.00,0.60
171,edit,301,0.70,1.00,1.00,0.70
265,edit,301,1.00,1.00,1.00,1.00
299,edit,301,0.90,1.00,1.00,0.90
389,edit,301,0.50,1.00,1.00,0.50
454,edit,301,0.80,1.00,1.00,0.80
569,edit,301,0.30,0.92,1.00,0.30
610,edit,301,0.50,1.00,1.00,0.50
614,edit,301,0.90,1.00,1.00,0.90
643,edit,301,0.00,0.00,0.00,0.00
644,edit,301,0.30,0.92,1.00,0.30
389,edit,389,0.70,1.00,1.00,0.70
62,edit,389,0.60,1.00,1.00,0.60
89,edit,389,0.50,1.00,1.00,0.50
106,edit,389,0.60,1.00,1.00,0.60
166,edit,389,0.30,0.92,1.00,0.30
167,edit,389,0.50,1.00,1.00,0.50
171,edit,389,1.00,1.00,1.00,1.00
265,edit,389,0.90,1.00,1.00,0.90
299,edit,389,0.70,1.00,1.00,0.70
301,edit,389,0.50,1.00,1.00,0.50
454,edit,389,0.80,1.00,1.00,0.80
569,edit,389,0.10,0.50,1.00,0.10
610,edit,389,0.80,1.00,1.00,0.80
614,edit,389,1.00,1.00,1.00,1.00
643,edit,389,0.00,0.00,0.00,0.00
644,edit,389,0.30,0.92,1.00,0.30
454,edit,454,1.00,1.00,1.00,1.00
62,edit,454,0.90,1.00,1.00,0.90
89,edit,454,0.50,1.00,1.00,0.50
106,edit,454,0.60,1.00,1.00,0.60
166,edit,454,0.30,0.92,1.00,0.30
167,edit,454,0.80,1.00,1.00,0.80
171,edit,454,0.80,1.00,1.00,0.80
265,edit,454,0.80,1.00,1.00,0.80
299,edit,454,0.90,1.00,1.00,0.90
301,edit,454,0.50,1.00,1.00,0.50
389,edit,454,0.60,1.00,1.00,0.60
569,edit,454,0.10,0.50,1.00,0.10
610,edit,454,0.00,0.00,0.00,0.00
614,edit,454,1.00,1.00,1.00,1.00
643,edit,454,0.00,0.00,0.00,0.00
644,edit,454,0.50,1.00,1.00,0.50
569,edit,569,0.30,0.92,1.00,0.30
62,edit,569,0.60,1.00,1.00,0.60
89,edit,569,0.50,1.00,1.00,0.50
106,edit,569,0.60,1.00,1.00,0.60
166,edit,569,0.20,0.78,1.00,0.20
167,edit,569,0.80,1.00,1.00,0.80
171,edit,569,0.70,1.00,1.00,0.70
265,edit,569,1.00,1.00,1.00,1.00
299,edit,569,0.70,1.00,1.00,0.70
301,edit,569,0.70,1.00,1.00,0.70
389,edit,569,0.60,1.00,1.00,0.60
454,edit,569,0.70,1.00,1.00,0.70
610,edit,569,0.60,1.00,1.00,0.60
614,edit,569,1.00,1.00,1.00,1.00
643,edit,569,0.00,0.00,0.00,0.00
644,edit,569,0.30,0.92,1.00,0.30
610,edit,610,0.80,1.00,1.00,0.80
62,edit,610,1.00,1.00,1.00,1.00
89,edit,610,0.60,1.00,1.00,0.60
106,edit,610,0.80,1.00,1.00,0.80
166,edit,610,0.60,1.00,1.00,0.60
167,edit,610,0.60,1.00,1.00,0.60
171,edit,610,0.50,1.00,1.00,0.50
265,edit,610,0.80,1.00,1.00,0.80
299,edit,610,0.90,1.00,1.00,0.90
301,edit,610,0.30,0.92,1.00,0.30
389,edit,610,0.80,1.00,1.00,0.80
454,edit,610,0.80,1.00,1.00,0.80
569,edit,610,0.20,0.78,1.00,0.20
614,edit,610,1.00,1.00,1.00,1.00
643,edit,610,0.00,0.00,0.00,0.00
644,edit,610,0.40,0.98,1.00,0.40
614,edit,614,0.90,1.00,1.00,0.90
62,edit,614,0.80,1.00,1.00,0.80
89,edit,614,0.40,0.98,1.00,0.40
106,edit,614,0.60,1.00,1.00,0.60
166,edit,614,0.30,0.92,1.00,0.30
167,edit,614,0.50,1.00,1.00,0.50
171,edit,614,0.90,1.00,1.00,0.90
265,edit,614,0.80,1.00,1.00,0.80
299,edit,614,0.80,1.00,1.00,0.80
301,edit,614,0.60,1.00,1.00,0.60
389,edit,614,0.70,1.00,1.00,0.70
454,edit,614,0.90,1.00,1.00,0.90
569,edit,614,0.10,0.50,1.00,0.10
610,edit,614,0.30,0.92,1.00,0.30
643,edit,614,0.00,0.00,0.00,0.00
644,edit,614,0.40,0.98,1.00,0.40
643,edit,643,0.00,0.00,0.00,0.00
62,edit,643,0.70,1.00,1.00,0.70
89,edit,643,0.70,1.00,1.00,0.70
106,edit,643,0.70,1.00,1.00,0.70
166,edit,643,0.20,0.78,1.00,0.20
167,edit,643,0.90,1.00,1.00,0.90
171,edit,643,0.60,1.00,1.00,0.60
265,edit,643,0.80,1.00,1.00,0.80
299,edit,643,0.80,1.00,1.00,0.80
301,edit,643,0.80,1.00,1.00,0.80
389,edit,643,0.80,1.00,1.00,0.80
454,edit,643,1.00,1.00,1.00,1.00
569,edit,643,0.00,0.00,0.00,0.00
610,edit,643,0.50,1.00,1.00,0.50
614,edit,643,1.00,1.00,1.00,1.00
644,edit,643,0.40,0.98,1.00,0.40
644,edit,644,0.30,0.92,1.00,0.30
62,edit,644,0.60,1.00,1.00,0.60
89,edit,644,0.70,1.00,1.00,0.70
106,edit,644,0.50,1.00,1.00,0.50
166,edit,644,0.40,0.98,1.00,0.40
167,edit,644,0.80,1.00,1.00,0.80
171,edit,644,0.70,1.00,1.00,0.70
265,edit,644,0.90,1.00,1.00,0.90
299,edit,644,1.00,1.00,1.00,1.00
301,edit,644,0.70,1.00,1.00,0.70
389,edit,644,0.60,1.00,1.00,0.60
454,edit,644,0.70,1.00,1.00,0.70
569,edit,644,0.10,0.50,1.00,0.10
610,edit,644,0.40,0.98,1.00,0.40
614,edit,644,1.00,1.00,1.00,1.00
643,edit,644,0.00,0.00,0.00,0.00
