task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
HumanEval/19,edit,HumanEval/135,0.20,0.78,1.00,0.20
HumanEval/148,edit,HumanEval/135,0.40,0.98,1.00,0.40
HumanEval/156,edit,HumanEval/135,0.60,1.00,1.00,0.60
HumanEval/46,edit,HumanEval/135,0.10,0.50,1.00,0.10
HumanEval/17,edit,HumanEval/135,0.20,0.78,1.00,0.20
HumanEval/84,edit,HumanEval/135,0.40,0.98,1.00,0.40
HumanEval/117,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/161,edit,HumanEval/117,0.40,0.98,1.00,0.40
HumanEval/104,edit,HumanEval/117,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/117,0.20,0.78,1.00,0.20
HumanEval/135,edit,HumanEval/117,0.10,0.50,1.00,0.10
HumanEval/118,edit,HumanEval/117,0.70,1.00,1.00,0.70
HumanEval/157,edit,HumanEval/117,0.10,0.50,1.00,0.10
HumanEval/36,edit,HumanEval/117,0.40,0.98,1.00,0.40
HumanEval/19,edit,HumanEval/117,0.20,0.78,1.00,0.20
HumanEval/148,edit,HumanEval/117,0.50,1.00,1.00,0.50
HumanEval/156,edit,HumanEval/117,0.30,0.92,1.00,0.30
HumanEval/46,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/17,edit,HumanEval/117,0.60,1.00,1.00,0.60
HumanEval/84,edit,HumanEval/117,0.60,1.00,1.00,0.60
HumanEval/118,edit,HumanEval/118,1.00,1.00,1.00,1.00
HumanEval/110,edit,HumanEval/118,0.10,0.50,1.00,0.10
HumanEval/161,edit,HumanEval/118,0.50,1.00,1.00,0.50
HumanEval/104,edit,HumanEval/118,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/118,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/118,0.00,0.00,0.00,0.00
HumanEval/117,edit,HumanEval/118,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/118,0.60,1.00,1.00,0.60
HumanEval/36,edit,HumanEval/118,0.10,0.50,1.00,0.10
HumanEval/19,edit,HumanEval/118,0.00,0.00,0.00,0.00
HumanEval/148,edit,HumanEval/118,0.10,0.50,1.00,0.10
HumanEval/156,edit,HumanEval/118,0.60,1.00,1.00,0.60
HumanEval/46,edit,HumanEval/118,0.20,0.78,1.00,0.20
HumanEval/17,edit,HumanEval/118,0.40,0.98,1.00,0.40
HumanEval/84,edit,HumanEval/118,0.40,0.98,1.00,0.40
HumanEval/157,edit,HumanEval/157,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/157,0.00,0.00,0.00,0.00
HumanEval/161,edit,HumanEval/157,0.60,1.00,1.00,0.60
HumanEval/104,edit,HumanEval/157,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/157,0.00,0.00,0.00,0.00
HumanEval/135,edit,HumanEval/157,0.40,0.98,1.00,0.40
HumanEval/117,edit,HumanEval/157,0.00,0.00,0.00,0.00
HumanEval/118,edit,HumanEval/157,0.50,1.00,1.00,0.50
HumanEval/36,edit,HumanEval/157,0.50,1.00,1.00,0.50
HumanEval/19,edit,HumanEval/157,0.00,0.00,0.00,0.00
HumanEval/148,edit,HumanEval/157,0.60,1.00,1.00,0.60
HumanEval/156,edit,HumanEval/157,0.40,0.98,1.00,0.40
HumanEval/46,edit,HumanEval/157,0.10,0.50,1.00,0.10
HumanEval/17,edit,HumanEval/157,0.50,1.00,1.00,0.50
HumanEval/84,edit,HumanEval/157,0.60,1.00,1.00,0.60
HumanEval/36,edit,HumanEval/36,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/36,0.00,0.00,0.00,0.00
HumanEval/161,edit,HumanEval/36,0.50,1.00,1.00,0.50
HumanEval/104,edit,HumanEval/36,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/36,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/36,0.20,0.78,1.00,0.20
HumanEval/117,edit,HumanEval/36,0.00,0.00,0.00,0.00
HumanEval/118,edit,HumanEval/36,0.60,1.00,1.00,0.60
HumanEval/157,edit,HumanEval/36,0.40,0.98,1.00,0.40
HumanEval/19,edit,HumanEval/36,0.20,0.78,1.00,0.20
HumanEval/148,edit,HumanEval/36,0.50,1.00,1.00,0.50
HumanEval/156,edit,HumanEval/36,0.80,1.00,1.00,0.80
HumanEval/46,edit,HumanEval/36,0.50,1.00,1.00,0.50
HumanEval/17,edit,HumanEval/36,0.60,1.00,1.00,0.60
HumanEval/84,edit,HumanEval/36,0.90,1.00,1.00,0.90
HumanEval/19,edit,HumanEval/19,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/19,0.00,0.00,0.00,0.00
HumanEval/161,edit,HumanEval/19,0.60,1.00,1.00,0.60
HumanEval/104,edit,HumanEval/19,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/19,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/19,0.00,0.00,0.00,0.00
HumanEval/117,edit,HumanEval/19,0.00,0.00,0.00,0.00
HumanEval/118,edit,HumanEval/19,0.60,1.00,1.00,0.60
HumanEval/157,edit,HumanEval/19,0.10,0.50,1.00,0.10
HumanEval/36,edit,HumanEval/19,0.50,1.00,1.00,0.50
HumanEval/148,edit,HumanEval/19,0.40,0.98,1.00,0.40
HumanEval/156,edit,HumanEval/19,0.70,1.00,1.00,0.70
HumanEval/46,edit,HumanEval/19,0.10,0.50,1.00,0.10
HumanEval/17,edit,HumanEval/19,0.40,0.98,1.00,0.40
HumanEval/84,edit,HumanEval/19,0.40,0.98,1.00,0.40
HumanEval/148,edit,HumanEval/148,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/148,0.00,0.00,0.00,0.00
HumanEval/161,edit,HumanEval/148,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/148,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/148,0.00,0.00,0.00,0.00
HumanEval/135,edit,HumanEval/148,0.00,0.00,0.00,0.00
HumanEval/117,edit,HumanEval/148,0.00,0.00,0.00,0.00
HumanEval/118,edit,HumanEval/148,0.50,1.00,1.00,0.50
HumanEval/157,edit,HumanEval/148,0.30,0.92,1.00,0.30
HumanEval/36,edit,HumanEval/148,0.30,0.92,1.00,0.30
HumanEval/19,edit,HumanEval/148,0.20,0.78,1.00,0.20
HumanEval/156,edit,HumanEval/148,0.80,1.00,1.00,0.80
HumanEval/46,edit,HumanEval/148,0.20,0.78,1.00,0.20
HumanEval/17,edit,HumanEval/148,0.50,1.00,1.00,0.50
HumanEval/84,edit,HumanEval/148,0.60,1.00,1.00,0.60
HumanEval/156,edit,HumanEval/156,0.60,1.00,1.00,0.60
HumanEval/110,edit,HumanEval/156,0.10,0.50,1.00,0.10
HumanEval/161,edit,HumanEval/156,0.70,1.00,1.00,0.70
HumanEval/104,edit,HumanEval/156,0.20,0.78,1.00,0.20
HumanEval/155,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/135,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/117,edit,HumanEval/156,0.20,0.78,1.00,0.20
HumanEval/118,edit,HumanEval/156,0.80,1.00,1.00,0.80
HumanEval/157,edit,HumanEval/156,0.40,0.98,1.00,0.40
HumanEval/36,edit,HumanEval/156,0.10,0.50,1.00,0.10
HumanEval/19,edit,HumanEval/156,0.00,0.00,0.00,0.00
HumanEval/148,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/46,edit,HumanEval/156,0.20,0.78,1.00,0.20
HumanEval/17,edit,HumanEval/156,0.40,0.98,1.00,0.40
HumanEval/84,edit,HumanEval/156,0.60,1.00,1.00,0.60
HumanEval/46,edit,HumanEval/46,0.60,1.00,1.00,0.60
HumanEval/110,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/161,edit,HumanEval/46,0.50,1.00,1.00,0.50
HumanEval/104,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/46,0.20,0.78,1.00,0.20
HumanEval/135,edit,HumanEval/46,0.40,0.98,1.00,0.40
HumanEval/117,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/118,edit,HumanEval/46,0.80,1.00,1.00,0.80
HumanEval/157,edit,HumanEval/46,0.40,0.98,1.00,0.40
HumanEval/36,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/19,edit,HumanEval/46,0.10,0.50,1.00,0.10
HumanEval/148,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/46,0.80,1.00,1.00,0.80
HumanEval/17,edit,HumanEval/46,0.50,1.00,1.00,0.50
HumanEval/84,edit,HumanEval/46,0.80,1.00,1.00,0.80
HumanEval/17,edit,HumanEval/17,0.70,1.00,1.00,0.70
HumanEval/110,edit,HumanEval/17,0.00,0.00,0.00,0.00
HumanEval/161,edit,HumanEval/17,0.60,1.00,1.00,0.60
HumanEval/104,edit,HumanEval/17,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/17,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/17,0.20,0.78,1.00,0.20
HumanEval/117,edit,HumanEval/17,0.10,0.50,1.00,0.10
HumanEval/118,edit,HumanEval/17,0.50,1.00,1.00,0.50
HumanEval/157,edit,HumanEval/17,0.40,0.98,1.00,0.40
HumanEval/36,edit,HumanEval/17,0.40,0.98,1.00,0.40
HumanEval/19,edit,HumanEval/17,0.10,0.50,1.00,0.10
HumanEval/148,edit,HumanEval/17,0.50,1.00,1.00,0.50
HumanEval/156,edit,HumanEval/17,0.50,1.00,1.00,0.50
HumanEval/46,edit,HumanEval/17,0.00,0.00,0.00,0.00
HumanEval/84,edit,HumanEval/17,0.80,1.00,1.00,0.80
HumanEval/84,edit,HumanEval/84,0.40,0.98,1.00,0.40
HumanEval/110,edit,HumanEval/84,0.00,0.00,0.00,0.00
HumanEval/161,edit,HumanEval/84,0.60,1.00,1.00,0.60
HumanEval/104,edit,HumanEval/84,0.20,0.78,1.00,0.20
HumanEval/155,edit,HumanEval/84,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/84,0.10,0.50,1.00,0.10
HumanEval/117,edit,HumanEval/84,0.00,0.00,0.00,0.00
HumanEval/118,edit,HumanEval/84,0.60,1.00,1.00,0.60
HumanEval/157,edit,HumanEval/84,0.20,0.78,1.00,0.20
HumanEval/36,edit,HumanEval/84,0.20,0.78,1.00,0.20
HumanEval/19,edit,HumanEval/84,0.10,0.50,1.00,0.10
HumanEval/148,edit,HumanEval/84,0.30,0.92,1.00,0.30
HumanEval/156,edit,HumanEval/84,0.40,0.98,1.00,0.40
HumanEval/46,edit,HumanEval/84,0.30,0.92,1.00,0.30
HumanEval/17,edit,HumanEval/84,0.20,0.78,1.00,0.20
