task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
760,edit,471,0.80,1.00,1.00,0.80
783,edit,471,0.20,0.78,1.00,0.20
584,edit,584,0.40,0.98,1.00,0.40
62,edit,584,0.60,1.00,1.00,0.60
89,edit,584,0.10,0.50,1.00,0.10
166,edit,584,0.40,0.98,1.00,0.40
279,edit,584,0.00,0.00,0.00,0.00
294,edit,584,0.20,0.78,1.00,0.20
299,edit,584,0.50,1.00,1.00,0.50
396,edit,584,0.00,0.00,0.00,0.00
471,edit,584,0.70,1.00,1.00,0.70
628,edit,584,0.50,1.00,1.00,0.50
753,edit,584,0.60,1.00,1.00,0.60
760,edit,584,0.80,1.00,1.00,0.80
783,edit,584,0.00,0.00,0.00,0.00
628,edit,628,1.00,1.00,1.00,1.00
62,edit,628,0.80,1.00,1.00,0.80
89,edit,628,0.00,0.00,0.00,0.00
166,edit,628,0.20,0.78,1.00,0.20
279,edit,628,0.00,0.00,0.00,0.00
294,edit,628,0.60,1.00,1.00,0.60
299,edit,628,0.60,1.00,1.00,0.60
396,edit,628,0.10,0.50,1.00,0.10
471,edit,628,0.20,0.78,1.00,0.20
584,edit,628,0.50,1.00,1.00,0.50
753,edit,628,0.90,1.00,1.00,0.90
760,edit,628,0.70,1.00,1.00,0.70
783,edit,628,0.00,0.00,0.00,0.00
753,edit,753,1.00,1.00,1.00,1.00
62,edit,753,0.60,1.00,1.00,0.60
89,edit,753,0.10,0.50,1.00,0.10
166,edit,753,0.10,0.50,1.00,0.10
279,edit,753,0.00,0.00,0.00,0.00
294,edit,753,0.70,1.00,1.00,0.70
299,edit,753,0.20,0.78,1.00,0.20
396,edit,753,0.00,0.00,0.00,0.00
471,edit,753,0.30,0.92,1.00,0.30
584,edit,753,0.50,1.00,1.00,0.50
628,edit,753,0.80,1.00,1.00,0.80
760,edit,753,1.00,1.00,1.00,1.00
783,edit,753,0.00,0.00,0.00,0.00
760,edit,760,1.00,1.00,1.00,1.00
62,edit,760,0.80,1.00,1.00,0.80
89,edit,760,0.50,1.00,1.00,0.50
166,edit,760,0.10,0.50,1.00,0.10
279,edit,760,0.00,0.00,0.00,0.00
294,edit,760,0.30,0.92,1.00,0.30
299,edit,760,0.40,0.98,1.00,0.40
396,edit,760,0.10,0.50,1.00,0.10
471,edit,760,0.40,0.98,1.00,0.40
584,edit,760,0.40,0.98,1.00,0.40
628,edit,760,0.50,1.00,1.00,0.50
753,edit,760,0.90,1.00,1.00,0.90
783,edit,760,0.20,0.78,1.00,0.20
783,edit,783,0.40,0.98,1.00,0.40
62,edit,783,0.20,0.78,1.00,0.20
89,edit,783,0.10,0.50,1.00,0.10
166,edit,783,0.10,0.50,1.00,0.10
279,edit,783,0.00,0.00,0.00,0.00
294,edit,783,0.40,0.98,1.00,0.40
299,edit,783,0.20,0.78,1.00,0.20
396,edit,783,0.00,0.00,0.00,0.00
471,edit,783,0.40,0.98,1.00,0.40
584,edit,783,0.40,0.98,1.00,0.40
628,edit,783,0.70,1.00,1.00,0.70
753,edit,783,0.70,1.00,1.00,0.70
760,edit,783,0.90,1.00,1.00,0.90
