task_id,pass_rate_diff,file1_pass_rate,file2_pass_rate
255,0.0,100.0,100.0
256,0.0,0.0,0.0
257,0.0,100.0,100.0
259,0.0,0.0,0.0
260,0.0,10.0,10.0
261,0.0,100.0,100.0
262,0.0,100.0,100.0
264,0.0,0.0,0.0
265,0.0,0.0,0.0
266,0.0,0.0,0.0
267,0.0,0.0,0.0
268,0.0,0.0,0.0
269,0.0,100.0,100.0
271,0.0,0.0,0.0
272,0.0,100.0,100.0
273,0.0,100.0,100.0
277,0.0,100.0,100.0
279,0.0,0.0,0.0
280,0.0,100.0,100.0
281,0.0,100.0,100.0
282,0.0,100.0,100.0
283,0.0,50.0,50.0
284,0.0,100.0,100.0
285,0.0,0.0,0.0
286,0.0,0.0,0.0
287,0.0,0.0,0.0
290,0.0,100.0,100.0
291,0.0,0.0,0.0
292,0.0,100.0,100.0
293,0.0,100.0,100.0
301,0.0,0.0,0.0
304,0.0,0.0,0.0
305,0.0,0.0,0.0
306,0.0,0.0,0.0
308,0.0,0.0,0.0
309,0.0,100.0,100.0
310,0.0,0.0,0.0
311,0.0,0.0,0.0
312,0.0,100.0,100.0
390,0.0,100.0,100.0
392,0.0,10.0,10.0
393,0.0,100.0,100.0
394,0.0,100.0,100.0
398,0.0,0.0,0.0
399,0.0,100.0,100.0
400,0.0,0.0,0.0
401,0.0,100.0,100.0
404,0.0,100.0,100.0
405,0.0,100.0,100.0
407,0.0,0.0,0.0
410,0.0,0.0,0.0
413,0.0,100.0,100.0
414,0.0,100.0,100.0
415,0.0,30.0,30.0
418,0.0,100.0,100.0
419,0.0,90.0,90.0
420,0.0,0.0,0.0
421,0.0,0.0,0.0
422,0.0,100.0,100.0
425,0.0,100.0,100.0
426,0.0,100.0,100.0
427,0.0,100.0,100.0
429,0.0,100.0,100.0
430,0.0,0.0,0.0
431,0.0,0.0,0.0
433,0.0,0.0,0.0
434,0.0,0.0,0.0
435,0.0,100.0,100.0
436,0.0,100.0,100.0
437,0.0,0.0,0.0
438,0.0,0.0,0.0
441,0.0,100.0,100.0
442,0.0,0.0,0.0
443,0.0,0.0,0.0
444,0.0,0.0,0.0
447,0.0,100.0,100.0
448,0.0,0.0,0.0
450,0.0,0.0,0.0
451,0.0,100.0,100.0
454,0.0,0.0,0.0
456,0.0,100.0,100.0
458,0.0,100.0,100.0
459,0.0,100.0,100.0
460,0.0,100.0,100.0
461,0.0,0.0,0.0
462,0.0,0.0,0.0
463,0.0,0.0,0.0
468,0.0,0.0,0.0
470,0.0,100.0,100.0
471,0.0,50.0,50.0
473,0.0,0.0,0.0
474,0.0,100.0,100.0
475,0.0,100.0,100.0
476,0.0,100.0,100.0
477,0.0,100.0,100.0
554,0.0,100.0,100.0
557,0.0,100.0,100.0
558,0.0,100.0,100.0
563,0.0,100.0,100.0
564,0.0,100.0,100.0
565,0.0,100.0,100.0
566,0.0,100.0,100.0
567,0.0,100.0,100.0
568,0.0,100.0,100.0
572,0.0,0.0,0.0
574,0.0,0.0,0.0
576,0.0,100.0,100.0
579,0.0,0.0,0.0
580,0.0,0.0,0.0
581,0.0,0.0,0.0
582,0.0,100.0,100.0
584,0.0,0.0,0.0
586,0.0,100.0,100.0
587,0.0,100.0,100.0
588,0.0,100.0,100.0
589,0.0,10.0,10.0
590,0.0,0.0,0.0
591,0.0,100.0,100.0
592,0.0,0.0,0.0
595,0.0,0.0,0.0
596,0.0,100.0,100.0
597,0.0,0.0,0.0
599,0.0,100.0,100.0
600,0.0,100.0,100.0
602,0.0,100.0,100.0
603,0.0,0.0,0.0
604,0.0,100.0,100.0
605,0.0,100.0,100.0
608,0.0,0.0,0.0
615,0.0,0.0,0.0
616,0.0,100.0,100.0
617,0.0,0.0,0.0
618,0.0,100.0,100.0
620,0.0,10.0,10.0
622,0.0,0.0,0.0
623,0.0,100.0,100.0
624,0.0,100.0,100.0
625,0.0,100.0,100.0
626,0.0,0.0,0.0
628,0.0,100.0,100.0
629,0.0,100.0,100.0
630,0.0,0.0,0.0
631,0.0,0.0,0.0
635,0.0,100.0,100.0
637,0.0,100.0,100.0
639,0.0,100.0,100.0
640,0.0,0.0,0.0
641,0.0,0.0,0.0
643,0.0,0.0,0.0
644,0.0,0.0,0.0
720,0.0,100.0,100.0
721,0.0,0.0,0.0
725,0.0,100.0,100.0
726,0.0,100.0,100.0
728,0.0,100.0,100.0
730,0.0,100.0,100.0
731,0.0,0.0,0.0
732,0.0,100.0,100.0
734,0.0,0.0,0.0
735,0.0,0.0,0.0
736,0.0,100.0,100.0
737,0.0,100.0,100.0
738,0.0,0.0,0.0
739,0.0,0.0,0.0
740,0.0,100.0,100.0
741,0.0,50.0,50.0
742,0.0,0.0,0.0
743,0.0,20.0,20.0
745,0.0,0.0,0.0
747,0.0,0.0,0.0
749,0.0,0.0,0.0
751,0.0,0.0,0.0
755,0.0,0.0,0.0
756,0.0,0.0,0.0
757,0.0,100.0,100.0
762,0.0,0.0,0.0
763,0.0,0.0,0.0
765,0.0,0.0,0.0
766,0.0,100.0,100.0
769,0.0,0.0,0.0
770,0.0,0.0,0.0
773,0.0,100.0,100.0
776,0.0,0.0,0.0
778,0.0,100.0,100.0
782,0.0,0.0,0.0
785,0.0,100.0,100.0
786,0.0,100.0,100.0
787,0.0,20.0,20.0
792,0.0,100.0,100.0
796,0.0,100.0,100.0
797,0.0,0.0,0.0
798,0.0,100.0,100.0
799,0.0,100.0,100.0
800,0.0,100.0,100.0
802,0.0,0.0,0.0
805,0.0,100.0,100.0
808,0.0,20.0,20.0
809,0.0,10.0,10.0
80,-4.999999999999993,55.00000000000001,60.0
57,-5.0,15.0,20.0
65,-5.0,95.0,100.0
111,-5.0,85.0,90.0
160,-5.0,5.0,10.0
223,-5.0,5.0,10.0
276,-5.0,95.0,100.0
424,-5.0,65.0,70.0
439,-5.0,85.0,90.0
464,-5.0,95.0,100.0
478,-5.0,95.0,100.0
606,-5.0,95.0,100.0
632,-5.0,35.0,40.0
723,-5.0,95.0,100.0
753,-5.0,95.0,100.0
771,-5.0,95.0,100.0
790,-5.0,95.0,100.0
791,-5.0,95.0,100.0
93,-10.0,90.0,100.0
117,-10.0,90.0,100.0
120,-10.0,10.0,20.0
129,-10.0,10.0,20.0
167,-10.0,30.0,40.0
307,-10.0,10.0,20.0
408,-10.0,10.0,20.0
432,-10.0,90.0,100.0
440,-10.0,60.0,70.0
807,-10.0,80.0,90.0
61,-15.0,25.0,40.0
145,-15.0,35.0,50.0
171,-15.0,85.0,100.0
232,-15.0,85.0,100.0
406,-15.0,35.0,50.0
472,-15.0,25.0,40.0
577,-15.0,25.0,40.0
767,-15.0,85.0,100.0
775,-15.0,75.0,90.0
779,-15.0,75.0,90.0
781,-15.0,45.0,60.0
784,-15.0,35.0,50.0
803,-15.0,25.0,40.0
274,-20.0,50.0,70.0
411,-20.0,60.0,80.0
417,-20.0,0.0,20.0
446,-20.0,80.0,100.0
578,-20.0,0.0,20.0
801,-20.0,80.0,100.0
593,-24.999999999999993,55.00000000000001,80.0
79,-25.0,75.0,100.0
101,-25.0,25.0,50.0
395,-25.0,45.0,70.0
614,-25.0,45.0,70.0
733,-25.0,5.0,30.0
758,-25.0,65.0,90.0
12,-30.0,60.0,90.0
99,-30.0,30.0,60.0
126,-30.0,10.0,40.0
750,-30.0,50.0,80.0
759,-30.0,0.0,30.0
388,-60.0,30.0,90.0
573,-60.0,40.0,100.0
104,-70.0,30.0,100.0
296,-80.0,20.0,100.0
