task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
HumanEval/112,edit,HumanEval/161,0.90,1.00,1.00,0.90
HumanEval/144,edit,HumanEval/161,0.90,1.00,1.00,0.90
HumanEval/17,edit,HumanEval/161,0.10,0.50,1.00,0.10
HumanEval/104,edit,HumanEval/161,0.00,0.00,0.00,0.00
HumanEval/17,edit,HumanEval/17,0.50,1.00,1.00,0.50
HumanEval/44,edit,HumanEval/17,0.80,1.00,1.00,0.80
HumanEval/36,edit,HumanEval/17,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/17,0.40,0.98,1.00,0.40
HumanEval/122,edit,HumanEval/17,0.30,0.92,1.00,0.30
HumanEval/147,edit,HumanEval/17,0.20,0.78,1.00,0.20
HumanEval/110,edit,HumanEval/17,0.00,0.00,0.00,0.00
HumanEval/135,edit,HumanEval/17,0.00,0.00,0.00,0.00
HumanEval/113,edit,HumanEval/17,0.20,0.78,1.00,0.20
HumanEval/112,edit,HumanEval/17,0.90,1.00,1.00,0.90
HumanEval/144,edit,HumanEval/17,0.60,1.00,1.00,0.60
HumanEval/161,edit,HumanEval/17,0.30,0.92,1.00,0.30
HumanEval/104,edit,HumanEval/17,0.00,0.00,0.00,0.00
HumanEval/104,edit,HumanEval/104,0.20,0.78,1.00,0.20
HumanEval/44,edit,HumanEval/104,0.70,1.00,1.00,0.70
HumanEval/36,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/104,0.60,1.00,1.00,0.60
HumanEval/122,edit,HumanEval/104,0.40,0.98,1.00,0.40
HumanEval/147,edit,HumanEval/104,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/135,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/113,edit,HumanEval/104,0.50,1.00,1.00,0.50
HumanEval/112,edit,HumanEval/104,0.70,1.00,1.00,0.70
