task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
HumanEval/114,edit,HumanEval/85,0.80,1.00,1.00,0.80
HumanEval/157,edit,HumanEval/85,0.60,1.00,1.00,0.60
HumanEval/104,edit,HumanEval/85,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/85,0.10,0.50,1.00,0.10
HumanEval/2,edit,HumanEval/85,0.80,1.00,1.00,0.80
HumanEval/144,edit,HumanEval/85,0.20,0.78,1.00,0.20
HumanEval/138,edit,HumanEval/138,0.70,1.00,1.00,0.70
HumanEval/110,edit,HumanEval/138,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/138,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/138,0.50,1.00,1.00,0.50
HumanEval/46,edit,HumanEval/138,0.50,1.00,1.00,0.50
HumanEval/124,edit,HumanEval/138,0.40,0.98,1.00,0.40
HumanEval/156,edit,HumanEval/138,0.60,1.00,1.00,0.60
HumanEval/122,edit,HumanEval/138,0.80,1.00,1.00,0.80
HumanEval/117,edit,HumanEval/138,0.50,1.00,1.00,0.50
HumanEval/135,edit,HumanEval/138,0.00,0.00,0.00,0.00
HumanEval/112,edit,HumanEval/138,0.30,0.92,1.00,0.30
HumanEval/114,edit,HumanEval/138,0.80,1.00,1.00,0.80
HumanEval/157,edit,HumanEval/138,0.70,1.00,1.00,0.70
HumanEval/104,edit,HumanEval/138,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/138,0.50,1.00,1.00,0.50
HumanEval/2,edit,HumanEval/138,0.50,1.00,1.00,0.50
HumanEval/144,edit,HumanEval/138,0.10,0.50,1.00,0.10
HumanEval/46,edit,HumanEval/46,1.00,1.00,1.00,1.00
HumanEval/110,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/46,0.70,1.00,1.00,0.70
HumanEval/138,edit,HumanEval/46,0.80,1.00,1.00,0.80
HumanEval/124,edit,HumanEval/46,0.10,0.50,1.00,0.10
HumanEval/156,edit,HumanEval/46,0.30,0.92,1.00,0.30
HumanEval/122,edit,HumanEval/46,0.80,1.00,1.00,0.80
HumanEval/117,edit,HumanEval/46,0.40,0.98,1.00,0.40
HumanEval/135,edit,HumanEval/46,0.30,0.92,1.00,0.30
HumanEval/112,edit,HumanEval/46,0.70,1.00,1.00,0.70
HumanEval/114,edit,HumanEval/46,0.80,1.00,1.00,0.80
HumanEval/157,edit,HumanEval/46,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/2,edit,HumanEval/46,0.60,1.00,1.00,0.60
HumanEval/144,edit,HumanEval/46,0.20,0.78,1.00,0.20
HumanEval/124,edit,HumanEval/124,0.40,0.98,1.00,0.40
HumanEval/110,edit,HumanEval/124,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/124,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/124,0.80,1.00,1.00,0.80
HumanEval/138,edit,HumanEval/124,0.40,0.98,1.00,0.40
HumanEval/46,edit,HumanEval/124,0.10,0.50,1.00,0.10
HumanEval/156,edit,HumanEval/124,0.60,1.00,1.00,0.60
HumanEval/122,edit,HumanEval/124,0.90,1.00,1.00,0.90
HumanEval/117,edit,HumanEval/124,0.40,0.98,1.00,0.40
HumanEval/135,edit,HumanEval/124,0.20,0.78,1.00,0.20
HumanEval/112,edit,HumanEval/124,0.60,1.00,1.00,0.60
HumanEval/114,edit,HumanEval/124,0.90,1.00,1.00,0.90
HumanEval/157,edit,HumanEval/124,0.90,1.00,1.00,0.90
HumanEval/104,edit,HumanEval/124,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/124,0.20,0.78,1.00,0.20
HumanEval/2,edit,HumanEval/124,0.90,1.00,1.00,0.90
HumanEval/144,edit,HumanEval/124,0.10,0.50,1.00,0.10
HumanEval/156,edit,HumanEval/156,0.80,1.00,1.00,0.80
HumanEval/110,edit,HumanEval/156,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/156,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/138,edit,HumanEval/156,0.80,1.00,1.00,0.80
HumanEval/46,edit,HumanEval/156,0.40,0.98,1.00,0.40
HumanEval/124,edit,HumanEval/156,0.40,0.98,1.00,0.40
HumanEval/122,edit,HumanEval/156,0.40,0.98,1.00,0.40
HumanEval/117,edit,HumanEval/156,0.60,1.00,1.00,0.60
HumanEval/135,edit,HumanEval/156,0.00,0.00,0.00,0.00
HumanEval/112,edit,HumanEval/156,0.70,1.00,1.00,0.70
HumanEval/114,edit,HumanEval/156,1.00,1.00,1.00,1.00
HumanEval/157,edit,HumanEval/156,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/156,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/156,0.10,0.50,1.00,0.10
HumanEval/2,edit,HumanEval/156,0.90,1.00,1.00,0.90
HumanEval/144,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/122,edit,HumanEval/122,0.90,1.00,1.00,0.90
HumanEval/110,edit,HumanEval/122,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/122,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/122,0.40,0.98,1.00,0.40
HumanEval/138,edit,HumanEval/122,0.60,1.00,1.00,0.60
HumanEval/46,edit,HumanEval/122,0.10,0.50,1.00,0.10
HumanEval/124,edit,HumanEval/122,0.30,0.92,1.00,0.30
HumanEval/156,edit,HumanEval/122,0.20,0.78,1.00,0.20
HumanEval/117,edit,HumanEval/122,0.40,0.98,1.00,0.40
HumanEval/135,edit,HumanEval/122,0.20,0.78,1.00,0.20
HumanEval/112,edit,HumanEval/122,0.40,0.98,1.00,0.40
HumanEval/114,edit,HumanEval/122,0.80,1.00,1.00,0.80
HumanEval/157,edit,HumanEval/122,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/122,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/122,0.10,0.50,1.00,0.10
HumanEval/2,edit,HumanEval/122,0.70,1.00,1.00,0.70
HumanEval/144,edit,HumanEval/122,0.10,0.50,1.00,0.10
HumanEval/117,edit,HumanEval/117,0.70,1.00,1.00,0.70
HumanEval/110,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/117,0.40,0.98,1.00,0.40
HumanEval/138,edit,HumanEval/117,0.50,1.00,1.00,0.50
HumanEval/46,edit,HumanEval/117,0.20,0.78,1.00,0.20
HumanEval/124,edit,HumanEval/117,0.10,0.50,1.00,0.10
HumanEval/156,edit,HumanEval/117,0.40,0.98,1.00,0.40
HumanEval/122,edit,HumanEval/117,0.50,1.00,1.00,0.50
HumanEval/135,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/112,edit,HumanEval/117,0.80,1.00,1.00,0.80
HumanEval/114,edit,HumanEval/117,0.80,1.00,1.00,0.80
HumanEval/157,edit,HumanEval/117,0.70,1.00,1.00,0.70
HumanEval/104,edit,HumanEval/117,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/117,0.10,0.50,1.00,0.10
HumanEval/2,edit,HumanEval/117,0.70,1.00,1.00,0.70
HumanEval/144,edit,HumanEval/117,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/135,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/135,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/135,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/135,0.50,1.00,1.00,0.50
HumanEval/138,edit,HumanEval/135,0.50,1.00,1.00,0.50
HumanEval/46,edit,HumanEval/135,0.20,0.78,1.00,0.20
HumanEval/124,edit,HumanEval/135,0.60,1.00,1.00,0.60
HumanEval/156,edit,HumanEval/135,0.30,0.92,1.00,0.30
HumanEval/122,edit,HumanEval/135,0.60,1.00,1.00,0.60
HumanEval/117,edit,HumanEval/135,0.90,1.00,1.00,0.90
HumanEval/112,edit,HumanEval/135,0.70,1.00,1.00,0.70
HumanEval/114,edit,HumanEval/135,0.50,1.00,1.00,0.50
HumanEval/157,edit,HumanEval/135,0.30,0.92,1.00,0.30
HumanEval/104,edit,HumanEval/135,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/135,0.10,0.50,1.00,0.10
HumanEval/2,edit,HumanEval/135,0.80,1.00,1.00,0.80
HumanEval/144,edit,HumanEval/135,0.20,0.78,1.00,0.20
HumanEval/112,edit,HumanEval/112,0.80,1.00,1.00,0.80
HumanEval/110,edit,HumanEval/112,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/112,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/112,0.80,1.00,1.00,0.80
HumanEval/138,edit,HumanEval/112,0.80,1.00,1.00,0.80
HumanEval/46,edit,HumanEval/112,0.40,0.98,1.00,0.40
HumanEval/124,edit,HumanEval/112,0.40,0.98,1.00,0.40
HumanEval/156,edit,HumanEval/112,0.50,1.00,1.00,0.50
HumanEval/122,edit,HumanEval/112,0.60,1.00,1.00,0.60
HumanEval/117,edit,HumanEval/112,0.60,1.00,1.00,0.60
HumanEval/135,edit,HumanEval/112,0.10,0.50,1.00,0.10
HumanEval/114,edit,HumanEval/112,0.60,1.00,1.00,0.60
HumanEval/157,edit,HumanEval/112,0.60,1.00,1.00,0.60
HumanEval/104,edit,HumanEval/112,0.20,0.78,1.00,0.20
HumanEval/155,edit,HumanEval/112,0.10,0.50,1.00,0.10
HumanEval/2,edit,HumanEval/112,0.90,1.00,1.00,0.90
HumanEval/144,edit,HumanEval/112,0.20,0.78,1.00,0.20
HumanEval/114,edit,HumanEval/114,0.80,1.00,1.00,0.80
HumanEval/110,edit,HumanEval/114,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/114,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/114,0.60,1.00,1.00,0.60
HumanEval/138,edit,HumanEval/114,0.50,1.00,1.00,0.50
HumanEval/46,edit,HumanEval/114,0.10,0.50,1.00,0.10
HumanEval/124,edit,HumanEval/114,0.20,0.78,1.00,0.20
HumanEval/156,edit,HumanEval/114,0.50,1.00,1.00,0.50
HumanEval/122,edit,HumanEval/114,0.60,1.00,1.00,0.60
HumanEval/117,edit,HumanEval/114,0.60,1.00,1.00,0.60
HumanEval/135,edit,HumanEval/114,0.00,0.00,0.00,0.00
HumanEval/112,edit,HumanEval/114,0.60,1.00,1.00,0.60
HumanEval/157,edit,HumanEval/114,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/114,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/114,0.00,0.00,0.00,0.00
HumanEval/2,edit,HumanEval/114,0.80,1.00,1.00,0.80
HumanEval/144,edit,HumanEval/114,0.20,0.78,1.00,0.20
HumanEval/157,edit,HumanEval/157,0.70,1.00,1.00,0.70
HumanEval/110,edit,HumanEval/157,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/157,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/157,0.90,1.00,1.00,0.90
HumanEval/138,edit,HumanEval/157,0.70,1.00,1.00,0.70
HumanEval/46,edit,HumanEval/157,0.40,0.98,1.00,0.40
HumanEval/124,edit,HumanEval/157,0.50,1.00,1.00,0.50
HumanEval/156,edit,HumanEval/157,0.50,1.00,1.00,0.50
HumanEval/122,edit,HumanEval/157,0.60,1.00,1.00,0.60
HumanEval/117,edit,HumanEval/157,0.90,1.00,1.00,0.90
HumanEval/135,edit,HumanEval/157,0.30,0.92,1.00,0.30
HumanEval/112,edit,HumanEval/157,0.70,1.00,1.00,0.70
HumanEval/114,edit,HumanEval/157,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/157,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/157,0.10,0.50,1.00,0.10
HumanEval/2,edit,HumanEval/157,0.70,1.00,1.00,0.70
HumanEval/144,edit,HumanEval/157,0.40,0.98,1.00,0.40
HumanEval/104,edit,HumanEval/104,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/104,0.90,1.00,1.00,0.90
HumanEval/138,edit,HumanEval/104,0.90,1.00,1.00,0.90
HumanEval/46,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/124,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/104,0.30,0.92,1.00,0.30
HumanEval/122,edit,HumanEval/104,0.90,1.00,1.00,0.90
HumanEval/117,edit,HumanEval/104,0.50,1.00,1.00,0.50
HumanEval/135,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/112,edit,HumanEval/104,0.90,1.00,1.00,0.90
HumanEval/114,edit,HumanEval/104,0.60,1.00,1.00,0.60
HumanEval/157,edit,HumanEval/104,0.70,1.00,1.00,0.70
HumanEval/155,edit,HumanEval/104,0.20,0.78,1.00,0.20
HumanEval/2,edit,HumanEval/104,0.80,1.00,1.00,0.80
HumanEval/144,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/155,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/155,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/155,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/155,0.50,1.00,1.00,0.50
HumanEval/138,edit,HumanEval/155,0.60,1.00,1.00,0.60
HumanEval/46,edit,HumanEval/155,0.40,0.98,1.00,0.40
HumanEval/124,edit,HumanEval/155,0.20,0.78,1.00,0.20
HumanEval/156,edit,HumanEval/155,0.30,0.92,1.00,0.30
HumanEval/122,edit,HumanEval/155,0.90,1.00,1.00,0.90
HumanEval/117,edit,HumanEval/155,0.60,1.00,1.00,0.60
HumanEval/135,edit,HumanEval/155,0.00,0.00,0.00,0.00
HumanEval/112,edit,HumanEval/155,0.40,0.98,1.00,0.40
HumanEval/114,edit,HumanEval/155,0.40,0.98,1.00,0.40
HumanEval/157,edit,HumanEval/155,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/155,0.10,0.50,1.00,0.10
HumanEval/2,edit,HumanEval/155,0.80,1.00,1.00,0.80
HumanEval/144,edit,HumanEval/155,0.20,0.78,1.00,0.20
HumanEval/2,edit,HumanEval/2,0.90,1.00,1.00,0.90
HumanEval/110,edit,HumanEval/2,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/2,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/2,0.60,1.00,1.00,0.60
HumanEval/138,edit,HumanEval/2,0.80,1.00,1.00,0.80
HumanEval/46,edit,HumanEval/2,0.70,1.00,1.00,0.70
HumanEval/124,edit,HumanEval/2,0.30,0.92,1.00,0.30
HumanEval/156,edit,HumanEval/2,0.50,1.00,1.00,0.50
HumanEval/122,edit,HumanEval/2,0.60,1.00,1.00,0.60
HumanEval/117,edit,HumanEval/2,0.40,0.98,1.00,0.40
HumanEval/135,edit,HumanEval/2,0.10,0.50,1.00,0.10
HumanEval/112,edit,HumanEval/2,0.70,1.00,1.00,0.70
HumanEval/114,edit,HumanEval/2,0.90,1.00,1.00,0.90
HumanEval/157,edit,HumanEval/2,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/2,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/2,0.10,0.50,1.00,0.10
HumanEval/144,edit,HumanEval/2,0.10,0.50,1.00,0.10
HumanEval/144,edit,HumanEval/144,0.30,0.92,1.00,0.30
HumanEval/110,edit,HumanEval/144,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/144,0.00,0.00,0.00,0.00
HumanEval/85,edit,HumanEval/144,0.50,1.00,1.00,0.50
HumanEval/138,edit,HumanEval/144,0.60,1.00,1.00,0.60
HumanEval/46,edit,HumanEval/144,0.00,0.00,0.00,0.00
HumanEval/124,edit,HumanEval/144,0.30,0.92,1.00,0.30
HumanEval/156,edit,HumanEval/144,0.50,1.00,1.00,0.50
HumanEval/122,edit,HumanEval/144,0.50,1.00,1.00,0.50
HumanEval/117,edit,HumanEval/144,0.00,0.00,0.00,0.00
HumanEval/135,edit,HumanEval/144,0.20,0.78,1.00,0.20
HumanEval/112,edit,HumanEval/144,0.90,1.00,1.00,0.90
HumanEval/114,edit,HumanEval/144,0.60,1.00,1.00,0.60
HumanEval/157,edit,HumanEval/144,0.70,1.00,1.00,0.70
HumanEval/104,edit,HumanEval/144,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/144,0.10,0.50,1.00,0.10
HumanEval/2,edit,HumanEval/144,0.80,1.00,1.00,0.80
