task_id,pass_rate_diff,file1_pass_rate,file2_pass_rate
HumanEval/106,0.0,0.0,0.0
HumanEval/73,0.0,0.0,0.0
HumanEval/11,0.0,100.0,100.0
HumanEval/118,0.0,100.0,100.0
HumanEval/98,0.0,90.0,90.0
HumanEval/97,0.0,100.0,100.0
HumanEval/117,0.0,100.0,100.0
HumanEval/160,0.0,0.0,0.0
HumanEval/111,0.0,0.0,0.0
HumanEval/42,0.0,100.0,100.0
HumanEval/77,0.0,0.0,0.0
HumanEval/47,0.0,100.0,100.0
HumanEval/52,0.0,100.0,100.0
HumanEval/62,0.0,100.0,100.0
HumanEval/96,0.0,0.0,0.0
HumanEval/124,0.0,40.0,40.0
HumanEval/31,0.0,100.0,100.0
HumanEval/0,0.0,100.0,100.0
HumanEval/114,0.0,100.0,100.0
HumanEval/126,0.0,0.0,0.0
HumanEval/145,0.0,0.0,0.0
HumanEval/122,0.0,80.0,80.0
HumanEval/123,0.0,0.0,0.0
HumanEval/91,0.0,0.0,0.0
HumanEval/101,0.0,0.0,0.0
HumanEval/33,0.0,0.0,0.0
HumanEval/141,0.0,0.0,0.0
HumanEval/129,0.0,0.0,0.0
HumanEval/102,0.0,0.0,0.0
HumanEval/22,0.0,100.0,100.0
HumanEval/34,0.0,100.0,100.0
HumanEval/1,0.0,0.0,0.0
HumanEval/82,0.0,0.0,0.0
HumanEval/24,0.0,100.0,100.0
HumanEval/119,0.0,0.0,0.0
HumanEval/148,0.0,100.0,100.0
HumanEval/163,0.0,0.0,0.0
HumanEval/66,0.0,100.0,100.0
HumanEval/7,0.0,100.0,100.0
HumanEval/149,0.0,0.0,0.0
HumanEval/35,0.0,100.0,100.0
HumanEval/142,0.0,0.0,0.0
HumanEval/153,0.0,100.0,100.0
HumanEval/133,0.0,0.0,0.0
HumanEval/12,0.0,100.0,100.0
HumanEval/55,0.0,100.0,100.0
HumanEval/125,0.0,0.0,0.0
HumanEval/3,0.0,100.0,100.0
HumanEval/161,0.0,100.0,100.0
HumanEval/80,0.0,100.0,100.0
HumanEval/48,0.0,100.0,100.0
HumanEval/150,0.0,0.0,0.0
HumanEval/71,0.0,0.0,0.0
HumanEval/50,0.0,100.0,100.0
HumanEval/43,0.0,100.0,100.0
HumanEval/68,0.0,0.0,0.0
HumanEval/140,0.0,0.0,0.0
HumanEval/54,0.0,0.0,0.0
HumanEval/63,0.0,100.0,100.0
HumanEval/38,0.0,100.0,100.0
HumanEval/20,0.0,10.0,10.0
HumanEval/131,0.0,0.0,0.0
HumanEval/115,0.0,0.0,0.0
HumanEval/70,0.0,20.0,20.0
HumanEval/9,0.0,30.0,30.0
HumanEval/108,0.0,0.0,0.0
HumanEval/139,0.0,0.0,0.0
HumanEval/15,0.0,100.0,100.0
HumanEval/132,0.0,0.0,0.0
HumanEval/74,0.0,0.0,0.0
HumanEval/26,0.0,0.0,0.0
HumanEval/120,0.0,0.0,0.0
HumanEval/27,0.0,100.0,100.0
HumanEval/103,0.0,100.0,100.0
HumanEval/157,-10.0,80.0,90.0
HumanEval/8,-10.0,90.0,100.0
HumanEval/121,-10.0,70.0,80.0
HumanEval/93,-10.0,0.0,10.0
HumanEval/156,-10.0,90.0,100.0
HumanEval/17,-10.0,70.0,80.0
HumanEval/116,-10.0,70.0,80.0
HumanEval/37,-10.0,0.0,10.0
HumanEval/81,-10.0,80.0,90.0
HumanEval/107,-10.0,20.0,30.0
HumanEval/21,-20.0,80.0,100.0
HumanEval/90,-20.0,0.0,20.0
HumanEval/39,-20.0,0.0,20.0
HumanEval/89,-20.0,10.0,30.0
HumanEval/95,-20.0,0.0,20.0
HumanEval/67,-20.0,30.0,50.0
HumanEval/51,-20.0,30.0,50.0
HumanEval/146,-20.0,0.0,20.0
HumanEval/154,-20.0,0.0,20.0
HumanEval/151,-30.0,0.0,30.0
HumanEval/105,-30.0,30.0,60.0
HumanEval/110,-30.0,30.0,60.0
HumanEval/64,-40.0,0.0,40.0
HumanEval/69,-50.0,0.0,50.0
HumanEval/65,-50.0,10.0,60.0
HumanEval/88,-60.0,10.0,70.0
HumanEval/72,-60.0,0.0,60.0
HumanEval/56,-60.0,10.0,70.0
HumanEval/14,-60.0,0.0,60.0
HumanEval/86,-70.0,30.0,100.0
HumanEval/76,-90.0,10.0,100.0
HumanEval/61,-100.0,0.0,100.0
HumanEval/78,-100.0,0.0,100.0
