task_id,pass_rate_diff,file1_pass_rate,file2_pass_rate
HumanEval/150,0.0,0.0,0.0
HumanEval/91,0.0,0.0,0.0
HumanEval/129,0.0,0.0,0.0
HumanEval/77,0.0,0.0,0.0
HumanEval/22,0.0,100.0,100.0
HumanEval/28,0.0,100.0,100.0
HumanEval/48,0.0,100.0,100.0
HumanEval/160,0.0,0.0,0.0
HumanEval/13,0.0,100.0,100.0
HumanEval/74,0.0,0.0,0.0
HumanEval/93,0.0,0.0,0.0
HumanEval/88,0.0,10.0,10.0
HumanEval/106,0.0,0.0,0.0
HumanEval/111,0.0,0.0,0.0
HumanEval/133,0.0,0.0,0.0
HumanEval/163,0.0,0.0,0.0
HumanEval/27,0.0,100.0,100.0
HumanEval/131,0.0,0.0,0.0
HumanEval/29,0.0,100.0,100.0
HumanEval/41,0.0,100.0,100.0
HumanEval/15,0.0,100.0,100.0
HumanEval/52,0.0,100.0,100.0
HumanEval/53,0.0,100.0,100.0
HumanEval/123,0.0,0.0,0.0
HumanEval/79,0.0,100.0,100.0
HumanEval/37,0.0,0.0,0.0
HumanEval/139,0.0,0.0,0.0
HumanEval/83,0.0,0.0,0.0
HumanEval/35,0.0,100.0,100.0
HumanEval/122,0.0,80.0,80.0
HumanEval/152,0.0,100.0,100.0
HumanEval/142,0.0,0.0,0.0
HumanEval/58,0.0,100.0,100.0
HumanEval/141,0.0,0.0,0.0
HumanEval/55,0.0,100.0,100.0
HumanEval/121,0.0,70.0,70.0
HumanEval/96,0.0,0.0,0.0
HumanEval/3,0.0,100.0,100.0
HumanEval/31,0.0,100.0,100.0
HumanEval/72,0.0,0.0,0.0
HumanEval/158,0.0,10.0,10.0
HumanEval/149,0.0,0.0,0.0
HumanEval/0,0.0,100.0,100.0
HumanEval/90,0.0,0.0,0.0
HumanEval/101,0.0,0.0,0.0
HumanEval/34,0.0,100.0,100.0
HumanEval/94,0.0,10.0,10.0
HumanEval/10,-10.0,40.0,50.0
HumanEval/39,-10.0,0.0,10.0
HumanEval/128,-10.0,40.0,50.0
HumanEval/144,-10.0,70.0,80.0
HumanEval/65,-10.0,10.0,20.0
HumanEval/115,-10.0,0.0,10.0
HumanEval/8,-10.0,90.0,100.0
HumanEval/21,-10.0,80.0,90.0
HumanEval/81,-10.0,80.0,90.0
HumanEval/6,-10.0,50.0,60.0
HumanEval/78,-10.0,0.0,10.0
HumanEval/76,-10.0,10.0,20.0
HumanEval/67,-10.0,30.0,40.0
HumanEval/19,-20.0,30.0,50.0
HumanEval/61,-20.0,0.0,20.0
HumanEval/33,-20.0,0.0,20.0
HumanEval/116,-30.0,70.0,100.0
HumanEval/51,-40.0,30.0,70.0
HumanEval/154,-40.0,0.0,40.0
HumanEval/9,-40.0,30.0,70.0
HumanEval/14,-100.0,0.0,100.0
