task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
783,edit,84,0.20,0.78,1.00,0.20
238,edit,238,0.80,1.00,1.00,0.80
68,edit,238,0.10,0.50,1.00,0.10
69,edit,238,0.00,0.00,0.00,0.00
84,edit,238,0.00,0.00,0.00,0.00
283,edit,238,0.00,0.00,0.00,0.00
406,edit,238,0.10,0.50,1.00,0.10
453,edit,238,0.40,0.98,1.00,0.40
457,edit,238,1.00,1.00,1.00,1.00
471,edit,238,0.30,0.92,1.00,0.30
555,edit,238,0.20,0.78,1.00,0.20
593,edit,238,0.40,0.98,1.00,0.40
737,edit,238,0.70,1.00,1.00,0.70
741,edit,238,0.00,0.00,0.00,0.00
746,edit,238,0.60,1.00,1.00,0.60
783,edit,238,0.20,0.78,1.00,0.20
283,edit,283,0.10,0.50,1.00,0.10
68,edit,283,0.30,0.92,1.00,0.30
69,edit,283,0.00,0.00,0.00,0.00
84,edit,283,0.00,0.00,0.00,0.00
238,edit,283,1.00,1.00,1.00,1.00
406,edit,283,0.00,0.00,0.00,0.00
453,edit,283,0.60,1.00,1.00,0.60
457,edit,283,0.90,1.00,1.00,0.90
471,edit,283,0.40,0.98,1.00,0.40
555,edit,283,0.20,0.78,1.00,0.20
593,edit,283,0.20,0.78,1.00,0.20
737,edit,283,0.30,0.92,1.00,0.30
741,edit,283,0.30,0.92,1.00,0.30
746,edit,283,0.60,1.00,1.00,0.60
783,edit,283,0.30,0.92,1.00,0.30
406,edit,406,0.20,0.78,1.00,0.20
68,edit,406,0.40,0.98,1.00,0.40
69,edit,406,0.00,0.00,0.00,0.00
84,edit,406,0.00,0.00,0.00,0.00
238,edit,406,0.80,1.00,1.00,0.80
283,edit,406,0.00,0.00,0.00,0.00
453,edit,406,0.40,0.98,1.00,0.40
457,edit,406,0.90,1.00,1.00,0.90
471,edit,406,0.30,0.92,1.00,0.30
555,edit,406,0.00,0.00,0.00,0.00
593,edit,406,0.40,0.98,1.00,0.40
737,edit,406,0.80,1.00,1.00,0.80
741,edit,406,0.10,0.50,1.00,0.10
746,edit,406,0.60,1.00,1.00,0.60
783,edit,406,0.30,0.92,1.00,0.30
453,edit,453,0.40,0.98,1.00,0.40
68,edit,453,0.10,0.50,1.00,0.10
69,edit,453,0.00,0.00,0.00,0.00
84,edit,453,0.00,0.00,0.00,0.00
238,edit,453,0.70,1.00,1.00,0.70
283,edit,453,0.00,0.00,0.00,0.00
406,edit,453,0.00,0.00,0.00,0.00
457,edit,453,0.90,1.00,1.00,0.90
471,edit,453,0.00,0.00,0.00,0.00
555,edit,453,0.00,0.00,0.00,0.00
593,edit,453,0.20,0.78,1.00,0.20
737,edit,453,0.60,1.00,1.00,0.60
741,edit,453,0.30,0.92,1.00,0.30
746,edit,453,0.70,1.00,1.00,0.70
783,edit,453,0.30,0.92,1.00,0.30
457,edit,457,1.00,1.00,1.00,1.00
68,edit,457,0.20,0.78,1.00,0.20
69,edit,457,0.00,0.00,0.00,0.00
84,edit,457,0.00,0.00,0.00,0.00
238,edit,457,0.90,1.00,1.00,0.90
283,edit,457,0.00,0.00,0.00,0.00
406,edit,457,0.10,0.50,1.00,0.10
453,edit,457,0.40,0.98,1.00,0.40
471,edit,457,0.20,0.78,1.00,0.20
555,edit,457,0.00,0.00,0.00,0.00
593,edit,457,0.50,1.00,1.00,0.50
737,edit,457,0.60,1.00,1.00,0.60
741,edit,457,0.20,0.78,1.00,0.20
746,edit,457,0.50,1.00,1.00,0.50
783,edit,457,0.50,1.00,1.00,0.50
471,edit,471,0.30,0.92,1.00,0.30
68,edit,471,0.10,0.50,1.00,0.10
69,edit,471,0.00,0.00,0.00,0.00
84,edit,471,0.00,0.00,0.00,0.00
238,edit,471,0.60,1.00,1.00,0.60
283,edit,471,0.00,0.00,0.00,0.00
406,edit,471,0.10,0.50,1.00,0.10
453,edit,471,0.80,1.00,1.00,0.80
457,edit,471,0.80,1.00,1.00,0.80
555,edit,471,0.00,0.00,0.00,0.00
593,edit,471,0.20,0.78,1.00,0.20
737,edit,471,0.90,1.00,1.00,0.90
741,edit,471,0.10,0.50,1.00,0.10
746,edit,471,0.60,1.00,1.00,0.60
783,edit,471,0.40,0.98,1.00,0.40
555,edit,555,0.00,0.00,0.00,0.00
68,edit,555,0.30,0.92,1.00,0.30
69,edit,555,0.00,0.00,0.00,0.00
84,edit,555,0.00,0.00,0.00,0.00
238,edit,555,0.60,1.00,1.00,0.60
283,edit,555,0.00,0.00,0.00,0.00
406,edit,555,0.00,0.00,0.00,0.00
453,edit,555,0.60,1.00,1.00,0.60
457,edit,555,1.00,1.00,1.00,1.00
471,edit,555,0.20,0.78,1.00,0.20
593,edit,555,0.40,0.98,1.00,0.40
737,edit,555,0.80,1.00,1.00,0.80
741,edit,555,0.30,0.92,1.00,0.30
746,edit,555,0.50,1.00,1.00,0.50
783,edit,555,0.40,0.98,1.00,0.40
593,edit,593,0.30,0.92,1.00,0.30
68,edit,593,0.40,0.98,1.00,0.40
69,edit,593,0.00,0.00,0.00,0.00
84,edit,593,0.00,0.00,0.00,0.00
238,edit,593,0.70,1.00,1.00,0.70
283,edit,593,0.00,0.00,0.00,0.00
406,edit,593,0.10,0.50,1.00,0.10
453,edit,593,0.50,1.00,1.00,0.50
457,edit,593,0.70,1.00,1.00,0.70
471,edit,593,0.10,0.50,1.00,0.10
555,edit,593,0.00,0.00,0.00,0.00
737,edit,593,0.70,1.00,1.00,0.70
741,edit,593,0.10,0.50,1.00,0.10
746,edit,593,0.70,1.00,1.00,0.70
783,edit,593,0.30,0.92,1.00,0.30
737,edit,737,0.90,1.00,1.00,0.90
68,edit,737,0.10,0.50,1.00,0.10
69,edit,737,0.00,0.00,0.00,0.00
84,edit,737,0.00,0.00,0.00,0.00
238,edit,737,0.70,1.00,1.00,0.70
283,edit,737,0.00,0.00,0.00,0.00
406,edit,737,0.20,0.78,1.00,0.20
453,edit,737,0.70,1.00,1.00,0.70
457,edit,737,1.00,1.00,1.00,1.00
471,edit,737,0.10,0.50,1.00,0.10
555,edit,737,0.00,0.00,0.00,0.00
593,edit,737,0.30,0.92,1.00,0.30
741,edit,737,0.10,0.50,1.00,0.10
746,edit,737,0.50,1.00,1.00,0.50
783,edit,737,0.20,0.78,1.00,0.20
741,edit,741,0.40,0.98,1.00,0.40
68,edit,741,0.20,0.78,1.00,0.20
69,edit,741,0.00,0.00,0.00,0.00
84,edit,741,0.00,0.00,0.00,0.00
238,edit,741,0.90,1.00,1.00,0.90
283,edit,741,0.10,0.50,1.00,0.10
406,edit,741,0.10,0.50,1.00,0.10
453,edit,741,0.60,1.00,1.00,0.60
457,edit,741,1.00,1.00,1.00,1.00
471,edit,741,0.50,1.00,1.00,0.50
555,edit,741,0.10,0.50,1.00,0.10
593,edit,741,0.30,0.92,1.00,0.30
737,edit,741,0.90,1.00,1.00,0.90
746,edit,741,0.60,1.00,1.00,0.60
783,edit,741,0.50,1.00,1.00,0.50
746,edit,746,0.50,1.00,1.00,0.50
68,edit,746,0.10,0.50,1.00,0.10
69,edit,746,0.00,0.00,0.00,0.00
84,edit,746,0.00,0.00,0.00,0.00
238,edit,746,0.60,1.00,1.00,0.60
283,edit,746,0.00,0.00,0.00,0.00
406,edit,746,0.00,0.00,0.00,0.00
453,edit,746,0.60,1.00,1.00,0.60
457,edit,746,1.00,1.00,1.00,1.00
471,edit,746,0.50,1.00,1.00,0.50
555,edit,746,0.00,0.00,0.00,0.00
593,edit,746,0.00,0.00,0.00,0.00
737,edit,746,0.90,1.00,1.00,0.90
741,edit,746,0.30,0.92,1.00,0.30
783,edit,746,0.20,0.78,1.00,0.20
783,edit,783,0.30,0.92,1.00,0.30
68,edit,783,0.20,0.78,1.00,0.20
69,edit,783,0.00,0.00,0.00,0.00
84,edit,783,0.00,0.00,0.00,0.00
238,edit,783,0.70,1.00,1.00,0.70
283,edit,783,0.00,0.00,0.00,0.00
406,edit,783,0.10,0.50,1.00,0.10
453,edit,783,0.30,0.92,1.00,0.30
457,edit,783,0.90,1.00,1.00,0.90
471,edit,783,0.40,0.98,1.00,0.40
555,edit,783,0.00,0.00,0.00,0.00
593,edit,783,0.40,0.98,1.00,0.40
737,edit,783,0.60,1.00,1.00,0.60
741,edit,783,0.00,0.00,0.00,0.00
746,edit,783,0.30,0.92,1.00,0.30
