task_id,pass_rate_diff,file1_pass_rate,file2_pass_rate
82,0.0,100.0,100.0
83,0.0,0.0,0.0
85,0.0,100.0,100.0
88,0.0,100.0,100.0
91,0.0,100.0,100.0
93,0.0,100.0,100.0
94,0.0,100.0,100.0
96,0.0,100.0,100.0
97,0.0,100.0,100.0
100,0.0,10.0,10.0
103,0.0,100.0,100.0
105,0.0,100.0,100.0
106,0.0,100.0,100.0
113,0.0,100.0,100.0
118,0.0,100.0,100.0
119,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,100.0,100.0
127,0.0,100.0,100.0
128,0.0,100.0,100.0
131,0.0,50.0,50.0
132,0.0,100.0,100.0
135,0.0,100.0,100.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,100.0,100.0
141,0.0,10.0,10.0
142,0.0,100.0,100.0
143,0.0,0.0,0.0
160,0.0,0.0,0.0
162,0.0,90.0,90.0
164,0.0,0.0,0.0
168,0.0,100.0,100.0
172,0.0,100.0,100.0
223,0.0,0.0,0.0
224,0.0,100.0,100.0
226,0.0,100.0,100.0
227,0.0,100.0,100.0
229,0.0,0.0,0.0
232,0.0,100.0,100.0
233,0.0,100.0,100.0
234,0.0,100.0,100.0
235,0.0,0.0,0.0
237,0.0,0.0,0.0
238,0.0,100.0,100.0
239,0.0,0.0,0.0
240,0.0,100.0,100.0
242,0.0,100.0,100.0
244,0.0,0.0,0.0
245,0.0,0.0,0.0
248,0.0,100.0,100.0
249,0.0,0.0,0.0
250,0.0,100.0,100.0
252,0.0,100.0,100.0
253,0.0,100.0,100.0
255,0.0,100.0,100.0
257,0.0,100.0,100.0
260,0.0,0.0,0.0
261,0.0,100.0,100.0
262,0.0,100.0,100.0
266,0.0,100.0,100.0
267,0.0,100.0,100.0
269,0.0,100.0,100.0
272,0.0,100.0,100.0
273,0.0,100.0,100.0
274,0.0,100.0,100.0
276,0.0,100.0,100.0
277,0.0,100.0,100.0
281,0.0,100.0,100.0
282,0.0,100.0,100.0
284,0.0,100.0,100.0
285,0.0,100.0,100.0
286,0.0,0.0,0.0
292,0.0,100.0,100.0
293,0.0,100.0,100.0
296,0.0,100.0,100.0
300,0.0,0.0,0.0
304,0.0,0.0,0.0
305,0.0,0.0,0.0
306,0.0,0.0,0.0
307,0.0,0.0,0.0
309,0.0,100.0,100.0
310,0.0,0.0,0.0
311,0.0,0.0,0.0
312,0.0,100.0,100.0
390,0.0,100.0,100.0
394,0.0,100.0,100.0
398,0.0,0.0,0.0
399,0.0,100.0,100.0
401,0.0,100.0,100.0
404,0.0,100.0,100.0
405,0.0,100.0,100.0
406,0.0,100.0,100.0
411,0.0,100.0,100.0
412,0.0,100.0,100.0
413,0.0,100.0,100.0
414,0.0,100.0,100.0
417,0.0,0.0,0.0
418,0.0,100.0,100.0
421,0.0,100.0,100.0
424,0.0,100.0,100.0
425,0.0,100.0,100.0
426,0.0,100.0,100.0
427,0.0,100.0,100.0
429,0.0,80.0,80.0
430,0.0,0.0,0.0
431,0.0,100.0,100.0
432,0.0,100.0,100.0
435,0.0,100.0,100.0
436,0.0,100.0,100.0
438,0.0,0.0,0.0
441,0.0,100.0,100.0
442,0.0,0.0,0.0
443,0.0,0.0,0.0
444,0.0,0.0,0.0
446,0.0,100.0,100.0
447,0.0,100.0,100.0
448,0.0,0.0,0.0
451,0.0,100.0,100.0
452,0.0,0.0,0.0
454,0.0,100.0,100.0
455,0.0,100.0,100.0
456,0.0,100.0,100.0
458,0.0,100.0,100.0
459,0.0,100.0,100.0
460,0.0,100.0,100.0
461,0.0,0.0,0.0
462,0.0,0.0,0.0
464,0.0,100.0,100.0
468,0.0,0.0,0.0
470,0.0,100.0,100.0
472,0.0,100.0,100.0
474,0.0,100.0,100.0
475,0.0,100.0,100.0
477,0.0,100.0,100.0
478,0.0,100.0,100.0
479,0.0,100.0,100.0
554,0.0,100.0,100.0
555,0.0,0.0,0.0
556,0.0,100.0,100.0
563,0.0,100.0,100.0
564,0.0,100.0,100.0
565,0.0,100.0,100.0
566,0.0,100.0,100.0
567,0.0,100.0,100.0
568,0.0,100.0,100.0
572,0.0,0.0,0.0
574,0.0,0.0,0.0
577,0.0,100.0,100.0
580,0.0,0.0,0.0
582,0.0,100.0,100.0
583,0.0,90.0,90.0
586,0.0,100.0,100.0
587,0.0,100.0,100.0
588,0.0,100.0,100.0
590,0.0,0.0,0.0
591,0.0,100.0,100.0
592,0.0,0.0,0.0
593,0.0,80.0,80.0
596,0.0,100.0,100.0
597,0.0,0.0,0.0
599,0.0,100.0,100.0
600,0.0,100.0,100.0
602,0.0,90.0,90.0
603,0.0,0.0,0.0
605,0.0,100.0,100.0
606,0.0,100.0,100.0
608,0.0,100.0,100.0
611,0.0,100.0,100.0
612,0.0,0.0,0.0
614,0.0,100.0,100.0
616,0.0,100.0,100.0
617,0.0,0.0,0.0
618,0.0,100.0,100.0
619,0.0,0.0,0.0
623,0.0,100.0,100.0
624,0.0,100.0,100.0
625,0.0,100.0,100.0
626,0.0,100.0,100.0
627,0.0,100.0,100.0
629,0.0,100.0,100.0
630,0.0,0.0,0.0
631,0.0,0.0,0.0
635,0.0,100.0,100.0
637,0.0,100.0,100.0
640,0.0,0.0,0.0
643,0.0,100.0,100.0
720,0.0,100.0,100.0
721,0.0,0.0,0.0
724,0.0,100.0,100.0
726,0.0,90.0,90.0
728,0.0,100.0,100.0
730,0.0,100.0,100.0
732,0.0,100.0,100.0
734,0.0,0.0,0.0
735,0.0,0.0,0.0
736,0.0,100.0,100.0
737,0.0,100.0,100.0
738,0.0,100.0,100.0
741,0.0,100.0,100.0
743,0.0,100.0,100.0
744,0.0,100.0,100.0
746,0.0,100.0,100.0
747,0.0,0.0,0.0
748,0.0,100.0,100.0
750,0.0,100.0,100.0
751,0.0,0.0,0.0
752,0.0,100.0,100.0
756,0.0,100.0,100.0
757,0.0,60.0,60.0
760,0.0,100.0,100.0
762,0.0,100.0,100.0
763,0.0,0.0,0.0
764,0.0,100.0,100.0
765,0.0,0.0,0.0
766,0.0,100.0,100.0
767,0.0,100.0,100.0
769,0.0,0.0,0.0
770,0.0,100.0,100.0
775,0.0,100.0,100.0
776,0.0,0.0,0.0
778,0.0,100.0,100.0
780,0.0,100.0,100.0
781,0.0,100.0,100.0
782,0.0,0.0,0.0
784,0.0,100.0,100.0
785,0.0,100.0,100.0
786,0.0,100.0,100.0
788,0.0,100.0,100.0
790,0.0,100.0,100.0
791,0.0,100.0,100.0
792,0.0,100.0,100.0
794,0.0,100.0,100.0
797,0.0,0.0,0.0
800,0.0,100.0,100.0
802,0.0,0.0,0.0
807,0.0,100.0,100.0
808,0.0,100.0,100.0
809,0.0,0.0,0.0
294,-4.999999999999993,55.00000000000001,60.0
598,-4.999999999999993,55.00000000000001,60.0
57,-5.0,95.0,100.0
61,-5.0,95.0,100.0
80,-5.0,15.0,20.0
108,-5.0,75.0,80.0
133,-5.0,95.0,100.0
170,-5.0,75.0,80.0
270,-5.0,95.0,100.0
308,-5.0,25.0,30.0
410,-5.0,5.0,10.0
450,-5.0,15.0,20.0
557,-5.0,95.0,100.0
569,-5.0,45.0,50.0
573,-5.0,95.0,100.0
615,-5.0,5.0,10.0
628,-5.0,95.0,100.0
723,-5.0,95.0,100.0
787,-5.0,45.0,50.0
793,-5.0,95.0,100.0
90,-10.0,90.0,100.0
111,-10.0,60.0,70.0
129,-10.0,0.0,10.0
391,-10.0,70.0,80.0
397,-10.0,90.0,100.0
409,-10.0,0.0,10.0
428,-10.0,0.0,10.0
445,-10.0,10.0,20.0
457,-10.0,90.0,100.0
463,-10.0,0.0,10.0
465,-10.0,80.0,90.0
473,-10.0,0.0,10.0
560,-10.0,90.0,100.0
620,-10.0,10.0,20.0
622,-10.0,0.0,10.0
644,-10.0,40.0,50.0
739,-10.0,0.0,10.0
740,-10.0,90.0,100.0
742,-10.0,90.0,100.0
772,-10.0,30.0,40.0
796,-10.0,80.0,90.0
65,-15.0,15.0,30.0
165,-15.0,35.0,50.0
246,-15.0,35.0,50.0
265,-15.0,85.0,100.0
271,-15.0,85.0,100.0
290,-15.0,75.0,90.0
407,-15.0,35.0,50.0
419,-15.0,15.0,30.0
433,-15.0,5.0,20.0
558,-15.0,85.0,100.0
632,-15.0,35.0,50.0
641,-15.0,65.0,80.0
722,-15.0,85.0,100.0
745,-15.0,85.0,100.0
754,-15.0,5.0,20.0
87,-20.0,40.0,60.0
116,-20.0,70.0,90.0
161,-20.0,70.0,90.0
171,-20.0,80.0,100.0
268,-20.0,30.0,50.0
283,-20.0,70.0,90.0
420,-20.0,50.0,70.0
453,-20.0,50.0,70.0
578,-20.0,10.0,30.0
579,-20.0,40.0,60.0
771,-24.999999999999993,55.00000000000001,80.0
109,-25.0,75.0,100.0
437,-25.0,15.0,40.0
594,-25.0,45.0,70.0
99,-30.0,70.0,100.0
102,-30.0,70.0,100.0
130,-30.0,20.0,50.0
291,-30.0,30.0,60.0
295,-30.0,70.0,100.0
393,-30.0,70.0,100.0
408,-30.0,40.0,70.0
471,-34.99999999999999,55.00000000000001,90.0
145,-35.0,65.0,100.0
166,-40.0,40.0,80.0
256,-40.0,40.0,80.0
389,-40.0,60.0,100.0
434,-40.0,50.0,90.0
585,-40.0,50.0,90.0
72,-45.0,5.0,50.0
415,-45.0,5.0,50.0
733,-45.0,15.0,60.0
759,-45.0,5.0,50.0
247,-50.0,20.0,70.0
589,-50.0,10.0,60.0
98,-55.0,5.0,60.0
117,-55.0,15.0,70.0
16,-70.0,0.0,70.0
278,-80.0,20.0,100.0
581,-80.0,10.0,90.0
