task_id,pass_rate_diff,file1_pass_rate,file2_pass_rate
775,0.0,100.0,100.0
776,0.0,0.0,0.0
778,0.0,100.0,100.0
781,0.0,100.0,100.0
785,0.0,100.0,100.0
786,0.0,100.0,100.0
788,0.0,100.0,100.0
790,0.0,100.0,100.0
792,0.0,100.0,100.0
794,0.0,100.0,100.0
796,0.0,80.0,80.0
797,0.0,0.0,0.0
800,0.0,100.0,100.0
801,0.0,100.0,100.0
802,0.0,0.0,0.0
807,0.0,100.0,100.0
808,0.0,100.0,100.0
19,-5.0,95.0,100.0
57,-5.0,95.0,100.0
65,-5.0,15.0,20.0
104,-5.0,5.0,10.0
230,-5.0,95.0,100.0
251,-5.0,85.0,90.0
297,-5.0,75.0,80.0
573,-5.0,95.0,100.0
594,-5.0,45.0,50.0
638,-5.0,95.0,100.0
723,-5.0,95.0,100.0
733,-5.0,15.0,20.0
745,-5.0,85.0,90.0
754,-5.0,5.0,10.0
793,-5.0,95.0,100.0
16,-10.0,0.0,10.0
74,-10.0,0.0,10.0
268,-10.0,30.0,40.0
295,-10.0,70.0,80.0
397,-10.0,90.0,100.0
445,-10.0,10.0,20.0
578,-10.0,10.0,20.0
595,-10.0,90.0,100.0
604,-10.0,70.0,80.0
726,-10.0,90.0,100.0
739,-10.0,0.0,10.0
747,-10.0,0.0,10.0
769,-10.0,0.0,10.0
772,-10.0,30.0,40.0
782,-10.0,0.0,10.0
115,-15.0,85.0,100.0
422,-15.0,25.0,40.0
641,-15.0,65.0,80.0
722,-15.0,85.0,100.0
11,-20.0,50.0,70.0
92,-20.0,60.0,80.0
120,-20.0,20.0,40.0
555,-20.0,0.0,20.0
771,-24.999999999999993,55.00000000000001,80.0
117,-25.0,15.0,40.0
145,-25.0,65.0,90.0
396,-25.0,35.0,60.0
433,-25.0,5.0,30.0
803,-25.0,75.0,100.0
12,-30.0,70.0,100.0
99,-30.0,70.0,100.0
161,-30.0,70.0,100.0
408,-30.0,40.0,70.0
434,-30.0,50.0,80.0
589,-30.0,10.0,40.0
809,-30.0,0.0,30.0
72,-35.0,5.0,40.0
279,-35.0,65.0,100.0
759,-35.0,5.0,40.0
444,-40.0,0.0,40.0
585,-40.0,50.0,90.0
787,-45.0,45.0,90.0
278,-50.0,20.0,70.0
