task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
HumanEval/155,edit,HumanEval/135,0.40,0.98,1.00,0.40
HumanEval/122,edit,HumanEval/135,0.60,1.00,1.00,0.60
HumanEval/138,edit,HumanEval/135,0.70,1.00,1.00,0.70
HumanEval/104,edit,HumanEval/135,0.10,0.50,1.00,0.10
HumanEval/17,edit,HumanEval/135,0.80,1.00,1.00,0.80
HumanEval/84,edit,HumanEval/84,0.40,0.98,1.00,0.40
HumanEval/124,edit,HumanEval/84,0.20,0.78,1.00,0.20
HumanEval/157,edit,HumanEval/84,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/84,0.70,1.00,1.00,0.70
HumanEval/118,edit,HumanEval/84,1.00,1.00,1.00,1.00
HumanEval/36,edit,HumanEval/84,0.90,1.00,1.00,0.90
HumanEval/46,edit,HumanEval/84,0.20,0.78,1.00,0.20
HumanEval/156,edit,HumanEval/84,0.50,1.00,1.00,0.50
HumanEval/86,edit,HumanEval/84,0.20,0.78,1.00,0.20
HumanEval/110,edit,HumanEval/84,0.10,0.50,1.00,0.10
HumanEval/121,edit,HumanEval/84,0.80,1.00,1.00,0.80
HumanEval/97,edit,HumanEval/84,1.00,1.00,1.00,1.00
HumanEval/85,edit,HumanEval/84,0.40,0.98,1.00,0.40
HumanEval/155,edit,HumanEval/84,0.20,0.78,1.00,0.20
HumanEval/122,edit,HumanEval/84,0.60,1.00,1.00,0.60
HumanEval/138,edit,HumanEval/84,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/84,0.20,0.78,1.00,0.20
HumanEval/17,edit,HumanEval/84,0.70,1.00,1.00,0.70
HumanEval/118,edit,HumanEval/118,0.70,1.00,1.00,0.70
HumanEval/124,edit,HumanEval/118,0.20,0.78,1.00,0.20
HumanEval/157,edit,HumanEval/118,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/118,0.20,0.78,1.00,0.20
HumanEval/84,edit,HumanEval/118,0.50,1.00,1.00,0.50
HumanEval/36,edit,HumanEval/118,0.50,1.00,1.00,0.50
HumanEval/46,edit,HumanEval/118,0.10,0.50,1.00,0.10
HumanEval/156,edit,HumanEval/118,0.40,0.98,1.00,0.40
HumanEval/86,edit,HumanEval/118,0.20,0.78,1.00,0.20
HumanEval/110,edit,HumanEval/118,0.10,0.50,1.00,0.10
HumanEval/121,edit,HumanEval/118,0.70,1.00,1.00,0.70
HumanEval/97,edit,HumanEval/118,0.80,1.00,1.00,0.80
HumanEval/85,edit,HumanEval/118,0.20,0.78,1.00,0.20
HumanEval/155,edit,HumanEval/118,0.40,0.98,1.00,0.40
HumanEval/122,edit,HumanEval/118,0.40,0.98,1.00,0.40
HumanEval/138,edit,HumanEval/118,0.90,1.00,1.00,0.90
HumanEval/104,edit,HumanEval/118,0.10,0.50,1.00,0.10
HumanEval/17,edit,HumanEval/118,0.60,1.00,1.00,0.60
HumanEval/36,edit,HumanEval/36,0.00,0.00,0.00,0.00
HumanEval/124,edit,HumanEval/36,0.20,0.78,1.00,0.20
HumanEval/157,edit,HumanEval/36,0.20,0.78,1.00,0.20
HumanEval/135,edit,HumanEval/36,0.70,1.00,1.00,0.70
HumanEval/84,edit,HumanEval/36,0.50,1.00,1.00,0.50
HumanEval/118,edit,HumanEval/36,1.00,1.00,1.00,1.00
HumanEval/46,edit,HumanEval/36,0.50,1.00,1.00,0.50
HumanEval/156,edit,HumanEval/36,0.60,1.00,1.00,0.60
HumanEval/86,edit,HumanEval/36,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/36,0.20,0.78,1.00,0.20
HumanEval/121,edit,HumanEval/36,0.50,1.00,1.00,0.50
HumanEval/97,edit,HumanEval/36,0.80,1.00,1.00,0.80
HumanEval/85,edit,HumanEval/36,0.20,0.78,1.00,0.20
HumanEval/155,edit,HumanEval/36,0.00,0.00,0.00,0.00
HumanEval/122,edit,HumanEval/36,0.70,1.00,1.00,0.70
HumanEval/138,edit,HumanEval/36,0.90,1.00,1.00,0.90
HumanEval/104,edit,HumanEval/36,0.10,0.50,1.00,0.10
HumanEval/17,edit,HumanEval/36,0.60,1.00,1.00,0.60
HumanEval/156,edit,HumanEval/156,0.50,1.00,1.00,0.50
HumanEval/124,edit,HumanEval/156,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/156,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/84,edit,HumanEval/156,0.50,1.00,1.00,0.50
HumanEval/118,edit,HumanEval/156,0.70,1.00,1.00,0.70
HumanEval/36,edit,HumanEval/156,0.40,0.98,1.00,0.40
HumanEval/46,edit,HumanEval/156,0.20,0.78,1.00,0.20
HumanEval/86,edit,HumanEval/156,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/156,0.10,0.50,1.00,0.10
HumanEval/121,edit,HumanEval/156,0.60,1.00,1.00,0.60
HumanEval/97,edit,HumanEval/156,1.00,1.00,1.00,1.00
HumanEval/85,edit,HumanEval/156,0.50,1.00,1.00,0.50
HumanEval/155,edit,HumanEval/156,0.20,0.78,1.00,0.20
HumanEval/122,edit,HumanEval/156,0.70,1.00,1.00,0.70
HumanEval/138,edit,HumanEval/156,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/17,edit,HumanEval/156,0.60,1.00,1.00,0.60
HumanEval/86,edit,HumanEval/86,0.30,0.92,1.00,0.30
HumanEval/124,edit,HumanEval/86,0.20,0.78,1.00,0.20
HumanEval/157,edit,HumanEval/86,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/86,0.40,0.98,1.00,0.40
HumanEval/84,edit,HumanEval/86,0.50,1.00,1.00,0.50
HumanEval/118,edit,HumanEval/86,0.90,1.00,1.00,0.90
HumanEval/36,edit,HumanEval/86,0.50,1.00,1.00,0.50
HumanEval/46,edit,HumanEval/86,0.30,0.92,1.00,0.30
HumanEval/156,edit,HumanEval/86,0.50,1.00,1.00,0.50
HumanEval/110,edit,HumanEval/86,0.00,0.00,0.00,0.00
HumanEval/121,edit,HumanEval/86,1.00,1.00,1.00,1.00
HumanEval/97,edit,HumanEval/86,0.90,1.00,1.00,0.90
HumanEval/85,edit,HumanEval/86,0.40,0.98,1.00,0.40
HumanEval/155,edit,HumanEval/86,0.10,0.50,1.00,0.10
HumanEval/122,edit,HumanEval/86,0.80,1.00,1.00,0.80
HumanEval/138,edit,HumanEval/86,0.90,1.00,1.00,0.90
HumanEval/104,edit,HumanEval/86,0.10,0.50,1.00,0.10
HumanEval/17,edit,HumanEval/86,0.80,1.00,1.00,0.80
HumanEval/110,edit,HumanEval/110,0.10,0.50,1.00,0.10
HumanEval/124,edit,HumanEval/110,0.60,1.00,1.00,0.60
HumanEval/157,edit,HumanEval/110,0.00,0.00,0.00,0.00
HumanEval/135,edit,HumanEval/110,0.00,0.00,0.00,0.00
HumanEval/84,edit,HumanEval/110,0.40,0.98,1.00,0.40
HumanEval/118,edit,HumanEval/110,0.90,1.00,1.00,0.90
HumanEval/36,edit,HumanEval/110,0.50,1.00,1.00,0.50
HumanEval/46,edit,HumanEval/110,0.20,0.78,1.00,0.20
HumanEval/156,edit,HumanEval/110,0.20,0.78,1.00,0.20
HumanEval/86,edit,HumanEval/110,0.00,0.00,0.00,0.00
HumanEval/121,edit,HumanEval/110,0.70,1.00,1.00,0.70
HumanEval/97,edit,HumanEval/110,1.00,1.00,1.00,1.00
HumanEval/85,edit,HumanEval/110,0.20,0.78,1.00,0.20
HumanEval/155,edit,HumanEval/110,0.10,0.50,1.00,0.10
HumanEval/122,edit,HumanEval/110,0.90,1.00,1.00,0.90
HumanEval/138,edit,HumanEval/110,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/110,0.30,0.92,1.00,0.30
HumanEval/17,edit,HumanEval/110,0.70,1.00,1.00,0.70
HumanEval/121,edit,HumanEval/121,0.60,1.00,1.00,0.60
HumanEval/124,edit,HumanEval/121,0.30,0.92,1.00,0.30
HumanEval/157,edit,HumanEval/121,0.10,0.50,1.00,0.10
HumanEval/135,edit,HumanEval/121,0.30,0.92,1.00,0.30
HumanEval/84,edit,HumanEval/121,0.30,0.92,1.00,0.30
HumanEval/118,edit,HumanEval/121,1.00,1.00,1.00,1.00
HumanEval/36,edit,HumanEval/121,0.40,0.98,1.00,0.40
HumanEval/46,edit,HumanEval/121,0.30,0.92,1.00,0.30
HumanEval/156,edit,HumanEval/121,0.30,0.92,1.00,0.30
HumanEval/86,edit,HumanEval/121,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/121,0.00,0.00,0.00,0.00
HumanEval/97,edit,HumanEval/121,0.80,1.00,1.00,0.80
HumanEval/85,edit,HumanEval/121,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/121,0.00,0.00,0.00,0.00
HumanEval/122,edit,HumanEval/121,0.70,1.00,1.00,0.70
HumanEval/138,edit,HumanEval/121,0.70,1.00,1.00,0.70
HumanEval/104,edit,HumanEval/121,0.10,0.50,1.00,0.10
HumanEval/17,edit,HumanEval/121,0.60,1.00,1.00,0.60
HumanEval/97,edit,HumanEval/97,1.00,1.00,1.00,1.00
HumanEval/124,edit,HumanEval/97,0.30,0.92,1.00,0.30
HumanEval/157,edit,HumanEval/97,0.20,0.78,1.00,0.20
HumanEval/135,edit,HumanEval/97,0.20,0.78,1.00,0.20
HumanEval/84,edit,HumanEval/97,0.50,1.00,1.00,0.50
HumanEval/118,edit,HumanEval/97,0.80,1.00,1.00,0.80
HumanEval/36,edit,HumanEval/97,0.50,1.00,1.00,0.50
HumanEval/46,edit,HumanEval/97,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/97,0.40,0.98,1.00,0.40
HumanEval/86,edit,HumanEval/97,0.20,0.78,1.00,0.20
HumanEval/110,edit,HumanEval/97,0.00,0.00,0.00,0.00
HumanEval/121,edit,HumanEval/97,0.60,1.00,1.00,0.60
HumanEval/85,edit,HumanEval/97,0.20,0.78,1.00,0.20
HumanEval/155,edit,HumanEval/97,0.20,0.78,1.00,0.20
HumanEval/122,edit,HumanEval/97,0.70,1.00,1.00,0.70
HumanEval/138,edit,HumanEval/97,0.90,1.00,1.00,0.90
HumanEval/104,edit,HumanEval/97,0.20,0.78,1.00,0.20
HumanEval/17,edit,HumanEval/97,0.90,1.00,1.00,0.90
HumanEval/85,edit,HumanEval/85,0.40,0.98,1.00,0.40
HumanEval/124,edit,HumanEval/85,0.40,0.98,1.00,0.40
HumanEval/157,edit,HumanEval/85,0.20,0.78,1.00,0.20
HumanEval/135,edit,HumanEval/85,0.10,0.50,1.00,0.10
HumanEval/84,edit,HumanEval/85,0.40,0.98,1.00,0.40
HumanEval/118,edit,HumanEval/85,0.80,1.00,1.00,0.80
HumanEval/36,edit,HumanEval/85,0.50,1.00,1.00,0.50
HumanEval/46,edit,HumanEval/85,0.10,0.50,1.00,0.10
HumanEval/156,edit,HumanEval/85,0.30,0.92,1.00,0.30
HumanEval/86,edit,HumanEval/85,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/85,0.00,0.00,0.00,0.00
HumanEval/121,edit,HumanEval/85,0.70,1.00,1.00,0.70
HumanEval/97,edit,HumanEval/85,1.00,1.00,1.00,1.00
HumanEval/155,edit,HumanEval/85,0.00,0.00,0.00,0.00
HumanEval/122,edit,HumanEval/85,0.50,1.00,1.00,0.50
HumanEval/138,edit,HumanEval/85,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/85,0.20,0.78,1.00,0.20
HumanEval/17,edit,HumanEval/85,0.90,1.00,1.00,0.90
HumanEval/155,edit,HumanEval/155,0.30,0.92,1.00,0.30
HumanEval/124,edit,HumanEval/155,0.30,0.92,1.00,0.30
HumanEval/157,edit,HumanEval/155,0.20,0.78,1.00,0.20
HumanEval/135,edit,HumanEval/155,0.30,0.92,1.00,0.30
HumanEval/84,edit,HumanEval/155,0.60,1.00,1.00,0.60
HumanEval/118,edit,HumanEval/155,0.60,1.00,1.00,0.60
HumanEval/36,edit,HumanEval/155,0.50,1.00,1.00,0.50
HumanEval/46,edit,HumanEval/155,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/155,0.40,0.98,1.00,0.40
HumanEval/86,edit,HumanEval/155,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/155,0.20,0.78,1.00,0.20
HumanEval/121,edit,HumanEval/155,0.50,1.00,1.00,0.50
HumanEval/97,edit,HumanEval/155,0.90,1.00,1.00,0.90
HumanEval/85,edit,HumanEval/155,0.10,0.50,1.00,0.10
HumanEval/122,edit,HumanEval/155,0.40,0.98,1.00,0.40
HumanEval/138,edit,HumanEval/155,0.60,1.00,1.00,0.60
HumanEval/104,edit,HumanEval/155,0.40,0.98,1.00,0.40
HumanEval/17,edit,HumanEval/155,0.80,1.00,1.00,0.80
HumanEval/122,edit,HumanEval/122,0.40,0.98,1.00,0.40
HumanEval/124,edit,HumanEval/122,0.20,0.78,1.00,0.20
HumanEval/157,edit,HumanEval/122,0.00,0.00,0.00,0.00
HumanEval/135,edit,HumanEval/122,0.10,0.50,1.00,0.10
HumanEval/84,edit,HumanEval/122,0.20,0.78,1.00,0.20
HumanEval/118,edit,HumanEval/122,0.90,1.00,1.00,0.90
HumanEval/36,edit,HumanEval/122,0.00,0.00,0.00,0.00
HumanEval/46,edit,HumanEval/122,0.20,0.78,1.00,0.20
HumanEval/156,edit,HumanEval/122,0.30,0.92,1.00,0.30
HumanEval/86,edit,HumanEval/122,0.20,0.78,1.00,0.20
HumanEval/110,edit,HumanEval/122,0.00,0.00,0.00,0.00
HumanEval/121,edit,HumanEval/122,0.70,1.00,1.00,0.70
HumanEval/97,edit,HumanEval/122,0.90,1.00,1.00,0.90
HumanEval/85,edit,HumanEval/122,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/122,0.10,0.50,1.00,0.10
HumanEval/138,edit,HumanEval/122,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/122,0.00,0.00,0.00,0.00
HumanEval/17,edit,HumanEval/122,0.60,1.00,1.00,0.60
HumanEval/138,edit,HumanEval/138,0.60,1.00,1.00,0.60
HumanEval/124,edit,HumanEval/138,0.10,0.50,1.00,0.10
HumanEval/157,edit,HumanEval/138,0.20,0.78,1.00,0.20
HumanEval/135,edit,HumanEval/138,0.20,0.78,1.00,0.20
HumanEval/84,edit,HumanEval/138,0.50,1.00,1.00,0.50
HumanEval/118,edit,HumanEval/138,0.70,1.00,1.00,0.70
HumanEval/36,edit,HumanEval/138,0.40,0.98,1.00,0.40
HumanEval/46,edit,HumanEval/138,0.20,0.78,1.00,0.20
HumanEval/156,edit,HumanEval/138,0.10,0.50,1.00,0.10
HumanEval/86,edit,HumanEval/138,0.20,0.78,1.00,0.20
HumanEval/110,edit,HumanEval/138,0.00,0.00,0.00,0.00
HumanEval/121,edit,HumanEval/138,0.70,1.00,1.00,0.70
HumanEval/97,edit,HumanEval/138,1.00,1.00,1.00,1.00
HumanEval/85,edit,HumanEval/138,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/138,0.00,0.00,0.00,0.00
HumanEval/122,edit,HumanEval/138,0.60,1.00,1.00,0.60
HumanEval/104,edit,HumanEval/138,0.30,0.92,1.00,0.30
HumanEval/17,edit,HumanEval/138,0.60,1.00,1.00,0.60
HumanEval/104,edit,HumanEval/104,0.20,0.78,1.00,0.20
HumanEval/124,edit,HumanEval/104,0.50,1.00,1.00,0.50
HumanEval/157,edit,HumanEval/104,0.20,0.78,1.00,0.20
HumanEval/135,edit,HumanEval/104,0.20,0.78,1.00,0.20
HumanEval/84,edit,HumanEval/104,0.30,0.92,1.00,0.30
HumanEval/118,edit,HumanEval/104,0.90,1.00,1.00,0.90
HumanEval/36,edit,HumanEval/104,0.70,1.00,1.00,0.70
HumanEval/46,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/104,0.10,0.50,1.00,0.10
HumanEval/86,edit,HumanEval/104,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/121,edit,HumanEval/104,0.60,1.00,1.00,0.60
HumanEval/97,edit,HumanEval/104,0.30,0.92,1.00,0.30
HumanEval/85,edit,HumanEval/104,0.50,1.00,1.00,0.50
HumanEval/155,edit,HumanEval/104,0.90,1.00,1.00,0.90
HumanEval/122,edit,HumanEval/104,0.70,1.00,1.00,0.70
HumanEval/138,edit,HumanEval/104,0.70,1.00,1.00,0.70
HumanEval/17,edit,HumanEval/104,0.40,0.98,1.00,0.40
HumanEval/17,edit,HumanEval/17,0.20,0.78,1.00,0.20
HumanEval/124,edit,HumanEval/17,0.50,1.00,1.00,0.50
HumanEval/157,edit,HumanEval/17,0.30,0.92,1.00,0.30
HumanEval/135,edit,HumanEval/17,0.50,1.00,1.00,0.50
HumanEval/84,edit,HumanEval/17,0.50,1.00,1.00,0.50
HumanEval/118,edit,HumanEval/17,0.70,1.00,1.00,0.70
HumanEval/36,edit,HumanEval/17,0.70,1.00,1.00,0.70
HumanEval/46,edit,HumanEval/17,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/17,0.40,0.98,1.00,0.40
HumanEval/86,edit,HumanEval/17,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/17,0.00,0.00,0.00,0.00
HumanEval/121,edit,HumanEval/17,0.60,1.00,1.00,0.60
HumanEval/97,edit,HumanEval/17,1.00,1.00,1.00,1.00
HumanEval/85,edit,HumanEval/17,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/17,0.20,0.78,1.00,0.20
HumanEval/122,edit,HumanEval/17,0.50,1.00,1.00,0.50
HumanEval/138,edit,HumanEval/17,0.70,1.00,1.00,0.70
HumanEval/104,edit,HumanEval/17,0.00,0.00,0.00,0.00
HumanEval/46,edit,HumanEval/46,0.80,1.00,1.00,0.80
HumanEval/124,edit,HumanEval/46,0.40,0.98,1.00,0.40
HumanEval/157,edit,HumanEval/46,0.40,0.98,1.00,0.40
HumanEval/135,edit,HumanEval/46,0.40,0.98,1.00,0.40
HumanEval/84,edit,HumanEval/46,0.40,0.98,1.00,0.40
HumanEval/118,edit,HumanEval/46,0.80,1.00,1.00,0.80
HumanEval/36,edit,HumanEval/46,0.80,1.00,1.00,0.80
HumanEval/156,edit,HumanEval/46,0.70,1.00,1.00,0.70
HumanEval/86,edit,HumanEval/46,0.20,0.78,1.00,0.20
HumanEval/110,edit,HumanEval/46,0.10,0.50,1.00,0.10
HumanEval/121,edit,HumanEval/46,0.90,1.00,1.00,0.90
HumanEval/97,edit,HumanEval/46,0.80,1.00,1.00,0.80
HumanEval/85,edit,HumanEval/46,0.20,0.78,1.00,0.20
HumanEval/155,edit,HumanEval/46,0.50,1.00,1.00,0.50
HumanEval/122,edit,HumanEval/46,0.60,1.00,1.00,0.60
HumanEval/138,edit,HumanEval/46,0.90,1.00,1.00,0.90
HumanEval/104,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/17,edit,HumanEval/46,0.50,1.00,1.00,0.50
