task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
290,edit,760,0.90,1.00,1.00,0.90
420,edit,760,0.00,0.00,0.00,0.00
432,edit,760,0.20,0.78,1.00,0.20
771,edit,760,0.70,1.00,1.00,0.70
783,edit,760,0.20,0.78,1.00,0.20
801,edit,760,0.70,1.00,1.00,0.70
771,edit,771,0.40,0.98,1.00,0.40
62,edit,771,0.80,1.00,1.00,0.80
84,edit,771,0.00,0.00,0.00,0.00
89,edit,771,0.80,1.00,1.00,0.80
108,edit,771,0.70,1.00,1.00,0.70
290,edit,771,0.70,1.00,1.00,0.70
420,edit,771,0.20,0.78,1.00,0.20
432,edit,771,0.00,0.00,0.00,0.00
760,edit,771,0.60,1.00,1.00,0.60
783,edit,771,0.20,0.78,1.00,0.20
801,edit,771,0.90,1.00,1.00,0.90
783,edit,783,0.60,1.00,1.00,0.60
62,edit,783,0.60,1.00,1.00,0.60
84,edit,783,0.00,0.00,0.00,0.00
89,edit,783,0.10,0.50,1.00,0.10
108,edit,783,0.60,1.00,1.00,0.60
290,edit,783,0.60,1.00,1.00,0.60
420,edit,783,0.20,0.78,1.00,0.20
432,edit,783,0.20,0.78,1.00,0.20
760,edit,783,0.40,0.98,1.00,0.40
771,edit,783,0.70,1.00,1.00,0.70
801,edit,783,0.70,1.00,1.00,0.70
801,edit,801,1.00,1.00,1.00,1.00
62,edit,801,0.70,1.00,1.00,0.70
84,edit,801,0.00,0.00,0.00,0.00
89,edit,801,0.70,1.00,1.00,0.70
108,edit,801,0.90,1.00,1.00,0.90
290,edit,801,0.70,1.00,1.00,0.70
420,edit,801,0.10,0.50,1.00,0.10
432,edit,801,0.00,0.00,0.00,0.00
760,edit,801,0.80,1.00,1.00,0.80
771,edit,801,0.50,1.00,1.00,0.50
783,edit,801,0.20,0.78,1.00,0.20
